fid,season,playerid,g,td,conv2p,patm,pata,fgm,fga,saf,points
14,1966,LORITON001,14,3,,,,,,,18
14,1966,MATTTOM001,14,3,,,,,,,18
14,1966,MOORLEN001,13,3,,,,,,,18
14,1966,ORRAJIM001,13,3,,,,,,,18
14,1966,RICHWIL001,13,2,,,,,,,12
14,1966,WILSBUT001,14,2,,,,,,,12
14,1966,BOYDBOB002,14,1,,,,,,,6
14,1966,CURTMIK001,12,1,,,,,,,6
14,1966,HAYMALV001,14,1,,,,,,,6
14,1966,UNITJOH001,14,1,,,,,,,6
14,1965,MICHLOU001,14,,,48,48,17,28,1,101
14,1965,ORRAJIM001,14,10,,,,,,,60
14,1965,MOORLEN001,12,8,,,,,,,48
14,1965,BERRRAY002,14,7,,,,,,,42
14,1965,MACKJOH001,14,7,,,,,,,42
14,1965,HILLJER003,14,5,,,,,,,30
14,1965,LORITON001,14,3,,,,,,,18
14,1965,LOGAJER001,14,2,,,,,,,12
14,1965,BOYDBOB002,14,1,,,,,,,6
14,1965,HAWKALE001,14,1,,,,,,,6
14,1965,HAYMALV001,14,1,,,,,,,6
14,1965,MATTTOM001,14,1,,,,,,,6
14,1965,RICHWIL001,9,1,,,,,,,6
14,1965,UNITJOH001,11,1,,,,,,,6
14,1964,MOORLEN001,14,20,,,,,,,120
14,1964,MICHLOU001,14,,,53,54,17,35,,104
14,1964,BERRRAY002,12,6,,,,,,,36
14,1964,HILLJER003,13,6,,,,,,,36
14,1964,ORRAJIM001,14,6,,,,,,,36
14,1964,LORITON001,14,4,,,,,,,24
14,1964,LOONJOE002,13,2,,,,,,,12
14,1964,MACKJOH001,14,2,,,,,,,12
14,1964,UNITJOH001,14,2,,,,,,,12
14,1964,HAWKALE001,14,1,,,,,,,6
14,1964,LOGAJER001,14,1,,,,,,,6
14,1964,MATTTOM001,14,1,,,,,,,6
14,1964,PETTNEA001,14,1,,,,,,,6
14,1964,STONSTE001,14,1,,,,,,,6
14,1964,WILSBUT001,11,1,,,,,,,6
14,1963,MARTJIM001,14,,,32,35,24,39,,104
14,1963,MACKJOH001,14,7,,,,,,,42
14,1963,HILLJER003,14,6,,,,,,,36
14,1963,MATTTOM001,14,5,,,,,,,30
14,1963,ORRAJIM001,12,5,,,,,,,30
14,1963,MOORLEN001,7,4,,,,,,,24
14,1963,BERRRAY002,9,3,,,,,,,18
14,1963,BOYDBOB002,12,1,,,,,,,6
14,1963,LOCKJWA001,12,1,,,,,,,6
14,1963,LYLELEN001,14,1,,,,,,,6
14,1963,MARCGIN001,14,1,,,,,,,6
14,1963,NELSAND001,13,1,,,,,,,6
14,1963,COLVJIM001,14,,,,,,,1,2
14,1962,BIELDIC001,14,2,,25,28,11,25,,70
14,1962,ORRAJIM001,14,11,,,,,,,66
14,1962,HAWKALE001,13,4,,,,,,,24
14,1962,MACKDEE001,14,4,,,,,,,24
14,1962,MOORLEN001,10,4,,,,,,,24
14,1962,BERRRAY002,14,3,,,,,,,18
14,1962,MATTTOM001,14,3,,,,,,,18
14,1962,OWENRCA001,14,2,,,,,,,12
14,1962,SMOLMAR001,14,2,,,,,,,12
14,1962,HARRWEN001,14,,,6,9,1,3,,9
14,1962,BRAAORD001,14,1,,,,,,,6
14,1962,TURNBAK001,14,1,,,,,,,6
14,1962,SAULBIL001,14,,,,,,,1,2
14,1961,MYHRSTE001,14,,,33,34,21,39,,96
14,1961,MOORLEN001,13,15,,,,,,,90
14,1961,HAWKALE001,11,5,,,,,,,30
14,1961,ORRAJIM001,13,4,,,,,,,24
14,1961,PERRJOE001,13,4,,,,,,,24
14,1961,MUTSJIM001,12,2,,,,,,,12
14,1961,UNITJOH001,14,2,,,,,,,12
14,1961,SMOLMAR001,14,1,,,,,,,6
14,1961,WELCJIM001,14,1,,,,,,,6
14,1961,MARCGIN001,14,,,,,,,1,2
14,1960,MOORLEN001,12,13,,,,,,,78
14,1960,MYHRSTE001,12,,,35,37,9,19,,62
14,1960,BERRRAY002,12,10,,,,,,,60
14,1960,HAWKALE001,12,5,,,,,,,30
14,1960,AMECALA001,10,3,,,,,,,18
14,1960,MUTSJIM001,11,2,,,,,,,12
14,1960,PRICBIL001,12,2,,,,,,,12
14,1960,RICHJER001,11,1,,,,,,,6
14,1960,SAMPJOH001,11,1,,,,,,,6
14,1960,LIPSGEN001,12,,,,,,,1,2
14,1960,SHIELEB001,12,,,,,,,1,2
14,1959,BERRRAY002,12,14,,,,,,,84
14,1959,MYHRSTE001,12,,,50,51,6,17,,68
14,1959,AMECALA001,12,8,,,,,,,48
14,1959,MOORLEN001,12,8,,,,,,,48
14,1959,MUTSJIM001,12,8,,,,,,,48
14,1959,RICHJER001,11,3,,,,,,,18
14,1959,SOMMMIK001,8,2,,,,,,,12
14,1959,UNITJOH001,12,2,,,,,,,12
14,1959,DAVIMIL001,11,1,,,,,,,6
14,1959,DUPRLGA001,4,1,,,,,,,6
14,1959,NELSAND001,12,1,,,,,,,6
14,1959,PELLBIL001,12,1,,,,,,,6
14,1959,SZYMDIC001,12,1,,,,,,,6
14,1959,TASECAR001,12,1,,,,,,,6
14,1958,MOORLEN001,12,14,,,,,,,84
14,1958,MYHRSTE001,12,,,48,51,4,10,,60
14,1958,AMECALA001,12,9,,,,,,,54
14,1958,BERRRAY002,12,9,,,,,,,54
14,1958,MUTSJIM001,12,7,,,,,,,42
14,1958,LYLELEN001,12,4,,,,,,,24
14,1958,DUPRLGA001,10,3,,,,,,,18
14,1958,UNITJOH001,10,3,,,,,,,18
14,1958,RECHBER001,12,1,,,,1,4,,9
14,1958,NELSAND001,12,1,,,,,,,6
14,1958,PRICBIL001,12,1,,,,,,,6
14,1958,SHAWGEO001,12,1,,,1,,,,6
14,1957,MOORLEN001,12,11,,,,,,,66
14,1957,MUTSJIM001,12,8,,,,,,,48
14,1957,AMECALA001,12,7,,,,,,,42
14,1957,BERRRAY002,12,6,,,,,,,36
14,1957,RECHBER001,12,,,22,25,3,13,,31
14,1957,MYHRSTE001,12,,,14,16,4,6,,26
14,1957,DUPRLGA001,12,4,,,,,,,24
14,1957,DAVIMIL001,12,2,,,,,,,12
14,1957,MARCGIN001,12,1,,,,,,,6
14,1957,SHAWGEO001,7,1,,,,,,,6
14,1957,UNITJOH001,12,1,,,,,,,6
14,1956,MOORLEN001,12,9,,,,,,,54
14,1956,AMECALA001,12,8,,,,,,,48
14,1956,MUTSJIM001,12,6,,,,,,,36
14,1956,DUPRLGA001,11,4,,,,,,,24
14,1956,FEAMTOM001,12,,,24,26,,3,,24
14,1956,VESSBIL001,12,3,,,,,,,18
14,1956,RECHBER001,10,,,8,10,3,13,,17
14,1956,BERRRAY002,12,2,,,,,,,12
14,1956,TASECAR001,12,2,,,,,,,12
14,1956,WOMBROY001,12,2,,,,,,,12
14,1956,THOMJES001,11,1,,,,,,,6
14,1956,UNITJOH001,12,1,,,,,,,6
14,1956,KERKGAR001,3,,,1,2,,,,1
14,1955,RECHBER001,12,,,25,26,10,24,,55
14,1955,AMECALA001,12,9,,,,,,,54
14,1955,MUTSJIM001,12,7,,,,,,,42
14,1955,COLTLLO001,12,3,,,,,,,18
14,1955,SHAWGEO001,12,3,,,,,,,18
14,1955,YOUNBUD001,11,2,,,,,,,12
14,1955,KERKGAR001,7,1,,,,1,2,,9
14,1955,DUPRLGA001,11,1,,,,,,,6
14,1954,KERKGAR001,10,1,,11,12,5,10,,32
14,1954,YOUNBUD001,10,5,,,,,,,30
14,1954,RECHBER001,12,,,1,1,6,13,,19
14,1954,WOMBROY001,12,3,,,,,,,18
14,1954,EDWADAN001,12,1,,,,,,,6
14,1954,ROBICHA001,6,1,,,,,,,6
14,1954,TALIGEO001,11,1,,,,,,,6
14,1954,TASECAR001,12,1,,,,,,,6
14,1954,TOTHZOL001,12,1,,,,,,,6
14,1954,FINNTOM001,12,,,,,,,1,2
14,1953,RECHBER001,11,3,,,,5,13,,33
14,1953,HUZVJOH001,12,5,,,,,,,30
14,1953,MCPHBUC001,12,,,21,23,2,5,,27
14,1953,TALIGEO001,11,4,,,,,,,24
14,1953,YOUNBUD001,10,4,,,,,,,24
14,1953,EDWADAN001,12,3,,,,,,,18
14,1953,TASECAR001,9,2,,,,,,,12
14,1953,EMBRMEL001,12,1,,,,,,,6
14,1953,KALMTOM001,9,1,,,,,,,6
14,1953,DONOART001,12,,,,,,,1,2
15,2018,LAMBJOS001,13,,,19,20,19,21,,76
15,2018,FOURLEO001,8,6,,,,,,,36
15,2018,WESTDED001,16,6,,,,,,,36
15,2018,YELDTJA001,14,5,,,,,,,30
15,2018,MONCDON001,16,3,,,,,,,18
15,2018,FORBKAI001,3,,,3,3,4,5,,15
15,2018,BORTBLA001,13,1,,,,,,,6
15,2018,COLEKEE001,16,1,,,,,,,6
15,2018,JACKMYL001,16,1,,,,,,,6
15,2018,SEFEAUS001,5,1,,,,,,,6
15,2018,SMITTEL001,16,1,,,,,,,6
15,2017,LAMBJOS001,10,,,22,24,19,20,,79
15,2017,FOURLEO001,13,10,,,,,,,60
15,2017,MYERJAS001,6,,,15,17,11,15,,48
15,2017,LEWIMAR001,16,5,1,,,,,,32
15,2017,LEEAMAR002,14,3,1,,,,,,20
15,2017,BOHATOM001,16,3,,,,,,,18
15,2017,COLEKEE001,16,3,,,,,,,18
15,2017,MICKJAY001,10,3,,,,,,,18
15,2017,BORTBLA001,16,2,,,,,,,12
15,2017,GRANCOR001,16,2,,,,,,,12
15,2017,HURNALL001,10,2,,,,,,,12
15,2017,IVORCHR001,14,2,,,,,,,12
15,2017,SMITTEL001,14,2,,,,,,,12
15,2017,YELDTJA001,10,2,,,,,,,12
15,2017,CAMPCAL001,16,1,,,,,,,6
15,2017,CHURBAR001,16,1,,,,,,,6
15,2017,FOWLDAN002,16,1,,,,,,,6
15,2017,JACKMYL001,16,1,,,,,,,6
15,2017,NGAKYAN001,16,1,,,,,,,6
15,2017,OSHAJAM001,16,1,,,,,,,6
15,2017,STROJAE001,1,1,,,,,,,6
15,2017,WESTDED001,7,1,,,,,,,6
15,2017,COLVAAR001,16,,1,,,,,,2
15,2017,KOYABEN001,16,,1,,,,,,2
15,2016,MYERJAS001,16,,,29,32,27,34,,110
15,2016,ROBIALL001,16,6,1,,,,,,38
15,2016,BORTBLA001,16,4,1,,,,,,26
15,2016,LEEAMAR002,16,4,,,,,,,24
15,2016,THOMJUL001,9,4,,,,,,,24
15,2016,HURNALL001,11,3,,,,,,,18
15,2016,IVORCHR001,11,3,,,,,,,18
15,2016,GRANCOR001,11,2,,,,,,,12
15,2016,WALTBRY001,10,2,,,,,,,12
15,2016,YELDTJA001,15,2,,,,,,,12
15,2016,BENNARR001,15,1,,,,,,,6
15,2016,KOYABEN001,14,1,,,,,,,6
15,2016,LEWIMAR001,10,1,,,,,,,6
15,2016,RAMSJAL001,16,1,,,,,,,6
15,2015,MYERJAS001,16,,,32,39,26,30,,110
15,2015,ROBIALL001,16,14,,,,,,,84
15,2015,HURNALL001,15,10,,,,,,,60
15,2015,THOMJUL001,12,5,,,,,,,30
15,2015,GREERAS001,9,3,,,,,,,18
15,2015,YELDTJA001,12,3,,,,,,,18
15,2015,BORTBLA001,16,2,,,,,,,12
15,2015,HARBCLA001,15,1,1,,,,,,8
15,2015,BRANAND001,13,1,,,,,,,6
15,2015,CLEMCHR001,16,1,,,,,,,6
15,2015,LEEAMAR002,10,1,,,,,,,6
15,2015,ROBIDEN001,13,1,,,,,,,6
15,2015,SMITTEL001,14,1,,,,,,,6
15,2015,WALTBRY001,11,1,,,,,,,6
15,2014,SCOBJOS001,16,,,23,23,20,26,,83
15,2014,HURNALL001,16,6,,,,,,,36
15,2014,ROBIDEN001,13,4,,,,,,,24
15,2014,ROBIALL001,10,2,1,,,,,,14
15,2014,GERHTOB001,14,2,,,,,,,12
15,2014,JOHNSTO001,6,2,,,,,,,12
15,2014,LEWIMAR001,8,2,,,,,,,12
15,2014,TODMJOR001,16,2,,,,,,,12
15,2014,COLVAAR001,6,1,,,,,,,6
15,2014,GRATDWA001,15,1,,,,,,,6
15,2014,HARBCLA001,13,1,,,,,,,6
15,2014,JACONIC001,13,1,,,,,,,6
15,2014,LEEAMAR002,13,1,,,,,,,6
15,2014,SHORCEC001,13,1,,,,,,,6
15,2014,THOMJTA001,16,1,,,,,,,6
15,2013,SCOBJOS001,16,,,22,23,23,25,,91
15,2013,JONEMAU001,15,5,,,,,,,30
15,2013,LEWIMAR001,11,4,,,,,,,24
15,2013,SHORCEC001,13,3,,,,,,,18
15,2013,TODMJOR001,16,3,,,,,,,18
15,2013,BROWMIK002,11,2,,,,,,,12
15,2013,HARBCLA001,16,2,,,,,,,12
15,2013,BLACJUS001,4,1,,,,,,,6
15,2013,BLACWIL001,15,1,,,,,,,6
15,2013,NOBLDAN001,8,1,,,,,,,6
15,2013,POSLPAU001,15,1,,,,,,,6
15,2013,SANDACE001,15,1,,,,,,,6
15,2013,TAYLKER001,7,1,,,,,,,6
15,2013,THOMJTA001,15,,,,,,,1,2
15,2012,SCOBJOS001,16,,,18,19,25,28,,93
15,2012,SHORCEC001,14,7,,,,,,,42
15,2012,BLACJUS001,16,5,1,,,,,,32
15,2012,LEWIMAR001,16,4,,,,,,,24
15,2012,JENNRAS001,10,2,1,,,,,,14
15,2012,JONEMAU001,6,2,,,,,,,12
15,2012,OWENMON001,13,1,1,,,,,,8
15,2012,HENNCHA002,10,1,,,,,,,6
15,2012,SHIPJOR001,6,1,,,,,,,6
15,2012,SPURMIC001,6,1,,,,,,,6
15,2012,WHIMGUY001,16,1,,,,,,,6
15,2011,SCOBJOS001,16,,,24,24,23,25,,93
15,2011,JONEMAU001,16,11,,,,,,,66
15,2011,HILLJAS002,10,3,,,,,,,18
15,2011,WESTCHA003,12,2,,,,,,,12
15,2011,CLOHCOL001,4,1,,,,,,,6
15,2011,COLLNAT001,12,1,,,,,,,6
15,2011,DILLJAR001,14,1,,,,,,,6
15,2011,JONEGRE003,16,1,,,,,,,6
15,2011,MILLZAC002,4,1,,,,,,,6
15,2011,POTTZAC001,15,1,,,,,,,6
15,2011,SHORCEC001,10,1,,,,,,,6
15,2011,THOMMIK003,15,1,,,,,,,6
15,2011,YOUBASH001,6,1,,,,,,,6
15,2010,SCOBJOS001,16,,,41,41,22,28,,107
15,2010,LEWIMAR001,16,10,,,,,,,60
15,2010,JONEMAU001,14,7,,,,,,,42
15,2010,SIMSMIK001,14,7,,,,,,,42
15,2010,GARRDAV001,14,5,,,,,,,30
15,2010,THOMMIK003,16,5,,,,,,,30
15,2010,JENNRAS001,13,4,,,,,,,24
15,2010,HILLJAS002,6,1,,,,,,,6
15,2010,MILLZAC002,15,1,,,,,,,6
15,2010,OSGOKAS001,16,1,,,,,,,6
15,2009,JONEMAU001,16,16,,,,,,,96
15,2009,SCOBJOS001,16,,,30,31,18,28,,84
15,2009,SIMSMIK001,15,7,,,,,,,42
15,2009,GARRDAV001,16,3,1,,,,,,20
15,2009,LEWIMAR001,15,2,,,,,,,12
15,2009,MILLZAC002,14,2,,,,,,,12
15,2009,HUGHNAT001,8,1,,,,,,,6
15,2009,JENNRAS001,15,1,,,,,,,6
15,2009,THOMMIK003,14,1,,,,,,,6
15,2009,WILFERN001,15,1,,,,,,,6
15,2008,SCOBJOS001,16,,,33,33,19,25,,90
15,2008,JONEMAU001,16,14,,,,,,,84
15,2008,OWENMON001,16,3,,,,,,,18
15,2008,WILLREG002,16,3,,,,,,,18
15,2008,GARRDAV001,16,2,,,,,,,12
15,2008,JONEMAT001,12,2,,,,,,,12
15,2008,LEWIMAR001,16,2,,,,,,,12
15,2008,MATHRAS001,12,2,,,,,,,12
15,2008,NORTDEN001,14,2,,,,,,,12
15,2008,JONEGRE003,12,1,,,,,,,6
15,2008,PEARALV001,1,1,,,,,,,6
15,2008,PORTJER001,10,1,,,,,,,6
15,2008,TAYLFRE001,13,1,,,,,,,6
15,2008,WILLTRO001,8,1,,,,,,,6
15,2007,SCOBJOS001,8,,,26,27,12,13,,62
15,2007,JONEMAU001,15,10,,,,,,,60
15,2007,WILLREG002,15,10,,,,,,,60
15,2007,CARNJOH001,8,,,20,21,9,11,,47
15,2007,TAYLFRE001,15,5,,,,,,,30
15,2007,JONEGRE003,16,4,,,,,,,24
15,2007,JONEMAT001,12,4,,,,,,,24
15,2007,NORTDEN001,15,4,,,,,,,24
15,2007,WILFERN001,16,3,,,,,,,18
15,2007,LEWIMAR001,16,2,,,,,,,12
15,2007,GARRDAV001,12,1,1,,,,,,8
15,2007,ANGURIC001,5,1,,,,,,,6
15,2007,BROUJOH001,8,1,,,,,,,6
15,2007,GLENAAR001,5,1,,,,,,,6
15,2007,INGRCLI001,13,1,,,,,,,6
15,2007,SMITDAR003,15,1,,,,,,,6
15,2007,TOEFLAB001,2,1,,,,,,,6
15,2007,WRIGGEO001,11,1,,,,,,,6
15,2006,SCOBJOS001,16,,,41,41,26,32,,119
15,2006,JONEMAU001,16,16,,,,,,,96
15,2006,TAYLFRE001,15,6,,,,,,,36
15,2006,JONEMAT001,14,4,,,,,,,24
15,2006,WILLREG002,16,4,,,,,,,24
15,2006,WRIGGEO001,16,3,,,,,,,18
15,2006,GRAYQUI001,2,2,,,,,,,12
15,2006,LEFTBYR001,6,2,,,,,,,12
15,2006,WILFERN001,16,2,,,,,,,12
15,2006,LEWIMAR001,15,1,,,,,,,6
15,2006,PEARALV001,13,1,,,,,,,6
15,2006,STARSCO001,16,1,,,,,,,6
15,2005,SCOBJOS001,16,,,38,39,23,30,,107
15,2005,WILFERN001,16,7,,,,,,,42
15,2005,SMITJIM007,16,6,,,,,,,36
15,2005,JONEMAT001,16,5,,,,,,,30
15,2005,JONEGRE003,14,4,,,,,,,24
15,2005,TOEFLAB001,9,4,,,,,,,24
15,2005,GARRDAV001,7,3,1,,,,,,20
15,2005,TAYLFRE001,11,3,,,,,,,18
15,2005,LEFTBYR001,11,2,,,,,,,12
15,2005,WIMBDER002,14,2,,,,,,,12
15,2005,WRIGGEO001,16,2,,,,,,,12
15,2005,BRADKYL001,16,1,,,,,,,6
15,2005,MATHRAS001,16,1,,,,,,,6
15,2005,PEARALV001,16,1,,,,,,,6
15,2005,PETEMIK001,16,1,,,,,,,6
15,2004,SCOBJOS001,16,,,21,21,24,31,,93
15,2004,SMITJIM007,16,6,,,,,,,36
15,2004,JONEGRE003,16,3,,,,,,,18
15,2004,TAYLFRE001,14,3,,,,,,,18
15,2004,WILFERN001,15,2,1,,,,,,14
15,2004,HANKCOR001,12,2,,,,,,,12
15,2004,LEFTBYR001,14,2,,,,,,,12
15,2004,WILLREG002,16,1,2,,,,,,10
15,2004,JONEBRI002,16,1,1,,,,,,8
15,2004,BRADKYL001,11,1,,,,,,,6
15,2004,EDWATRO001,16,1,,,,,,,6
15,2004,FUAMCHR001,7,1,,,,,,,6
15,2004,GARRDAV001,4,1,,,,,,,6
15,2004,TOEFLAB001,14,1,,,,,,,6
15,2004,WRIGGEO001,4,1,,,,,,,6
15,2004,FAVOGRE001,15,,,,,,,1,2
15,2004,SMITDAR003,15,,,,,,,1,2
15,2003,MARLSET001,16,,,30,30,20,33,,90
15,2003,TAYLFRE001,16,7,,,,,,,42
15,2003,SMITJIM007,12,4,,,,,,,24
15,2003,EDWATRO001,13,3,,,,,,,18
15,2003,TOEFLAB001,16,3,,,,,,,18
15,2003,HATCMAT001,6,2,,,,,,,12
15,2003,LEFTBYR001,15,2,,,,,,,12
15,2003,WRIGGEO001,15,2,,,,,,,12
15,2003,ALLEDAV001,14,1,,,,,,,6
15,2003,AYODAKI001,16,1,,,,,,,6
15,2003,BRADKYL001,16,1,,,,,,,6
15,2003,BRUNMAR001,3,1,,,,,,,6
15,2003,EDWAMAR001,16,1,,,,,,,6
15,2003,FUAMCHR001,13,1,,,,,,,6
15,2003,JOHNKEV002,6,1,,,,,,,6
15,2003,LEWIJER001,2,1,,,,,,,6
15,2002,MACKSTA001,16,9,,,,,,,54
15,2002,TAYLFRE001,16,8,1,,,,,,52
15,2002,SMITJIM007,16,7,1,,,,,,44
15,2002,SEDETIM001,5,,,11,11,8,12,,35
15,2002,EPSTHAY001,6,,,13,13,5,9,,28
15,2002,BRADKYL001,16,4,,,,,,,24
15,2002,BOYDDAN001,4,,,7,7,5,5,,22
15,2002,GARRDAV001,4,2,,,,,,,12
15,2002,JOHNPAT002,9,2,,,,,,,12
15,2002,LOCKKEV001,7,2,,,,,,,12
15,2002,MITCPET001,16,2,,,,,,,12
15,2002,SHAWBOB003,16,2,,,,,,,12
15,2002,CUNNRIC001,1,,,2,2,1,1,,5
15,2002,MEIEROB001,16,,,,,,,1,2
15,2001,HOLLMIK001,16,,,29,31,18,28,,83
15,2001,MACKSTA001,16,10,,,,,,,60
15,2001,SMITJIM007,16,8,,,,,,,48
15,2001,MCCAKEE001,16,6,1,,,,,,38
15,2001,JOSEELV001,14,3,,,,,,,18
15,2001,BRADKYL001,16,2,,,,,,,12
15,2001,BATTAIN001,13,1,,,,,,,6
15,2001,BEASAAR001,12,1,,,,,,,6
15,2001,BRUNMAR001,15,1,,,,,,,6
15,2001,JONEDAM001,7,1,,,,,,,6
15,2001,MOREFRA001,3,1,,,,,,,6
15,2001,BRACTON001,12,,,,,,,1,2
15,2001,HOLMJAR001,4,,,1,1,,,,1
15,2000,HOLLMIK001,12,,,33,33,24,26,,105
15,2000,TAYLFRE001,13,14,,,,,,,84
15,2000,SMITJIM007,15,8,,,,,,,48
15,2000,MCCAKEE001,16,5,,,,,,,30
15,2000,BRADKYL001,16,3,1,,,,,,20
15,2000,LINDSTE001,10,,,5,5,5,7,,20
15,2000,WHITALV001,16,3,,,,,,,18
15,2000,BRUNMAR001,16,2,,,,,,,12
15,2000,HOWACHR001,2,1,,,,,,,6
15,2000,JOHNANT001,12,1,,,,,,,6
15,2000,MACKSTA001,6,1,,,,,,,6
15,2000,SOWARJA001,13,1,,,,,,,6
15,2000,STITSHY001,14,1,,,,,,,6
15,1999,HOLLMIK001,16,,,37,37,31,38,,130
15,1999,STEWJAM002,14,13,,,,,,,78
15,1999,SMITJIM007,16,6,1,,,,,,38
15,1999,TAYLFRE001,10,6,,,,,,,36
15,1999,MCCAKEE001,16,5,1,,,,,,32
15,1999,JONEDAM001,15,4,,,,,,,24
15,1999,BEASAAR001,16,2,,,,,,,12
15,1999,BRADKYL001,13,1,1,,,,,,8
15,1999,BRUNMAR001,15,1,1,,,,,,8
15,1999,BARLREG001,14,1,,,,,,,6
15,1999,BRACTON001,16,1,,,,,,,6
15,1999,CRAFJAS001,16,1,,,,,,,6
15,1999,WHITALV001,14,1,,,,,,,6
15,1999,SMEEJOE001,15,,,,,,,1,2
15,1998,HOLLMIK001,16,,,45,45,21,26,,108
15,1998,TAYLFRE001,15,17,,,,,,,102
15,1998,SMITJIM007,16,8,,,,,,,48
15,1998,MCCAKEE001,15,6,1,,,,,,38
15,1998,JONEDAM001,16,4,,,,,,,24
15,1998,STEWJAM002,3,3,,,,,,,18
15,1998,MITCPET001,16,2,,,,,,,12
15,1998,BANKTAV001,6,1,,,,,,,6
15,1998,BARLREG001,16,1,,,,,,,6
15,1998,BEASAAR001,16,1,,,,,,,6
15,1998,DARIDON001,14,1,,,,,,,6
15,1998,QUINJON001,4,1,,,,,,,6
15,1998,SHELDAI001,14,1,,,,,,,6
15,1998,WHITALV001,16,1,,,,,,,6
15,1997,HOLLMIK001,16,,,41,41,31,36,,134
15,1997,MEANNAT001,14,9,,,,,,,54
