fid,season,playerid,g,int,iyds,itd,ts,ta,tt,tfl,sk,pd,fum,fr,fryds,ftd,ff,sft
6,2006,MANNDAN001,16,2,26,0,51,16,67,0,,7,,1,0,0,4,
6,2006,HARRCHR003,11,2,19,0,44,10,54,2,,5,,,,,,
6,2006,MANNRIC001,15,5,113,1,42,11,53,2,2,10,,2,0,0,1,
6,2006,HILLHUN001,15,0,0,0,36,12,48,3,,2,,1,0,0,0,
6,2006,BROWALE001,16,2,22,0,40,6,46,9,7,4,,2,0,0,3,
6,2006,VASHNAT001,14,3,11,0,33,12,45,0,,8,,,,,,
6,2006,OGUNADE001,14,0,0,0,28,15,43,8,6.5,2,,3,0,0,1,
6,2006,JOHNTOD001,12,0,0,0,25,7,32,0,,3,,,,,1,
6,2006,ANDEMAR002,16,0,0,0,23,5,28,9,12,2,,1,0,0,4,
6,2006,HARRTOM001,12,,,,22,6,28,5,5,,,1,17,0,0,
6,2006,JOHNTAN001,14,0,0,0,22,4,26,5,3.5,1,,,,,1,1
6,2006,BOONALF001,12,,,,22,4,26,6,2,,,,,,,
6,2006,AYANBRE001,16,,,,22,3,25,1,,,,3,2,0,1,
6,2006,BROWMIK001,6,0,0,0,18,5,23,1,,1,,1,3,1,1,
6,2006,SCOTIAN001,15,0,0,0,15,7,22,2,,6,,1,0,0,1,
6,2006,WORRCAM001,16,,,,19,2,21,1,1,,,3,0,0,1,
6,2006,WILSROD001,13,,,,18,3,21,1,,,,,,,,
6,2006,IDONISR001,13,0,0,0,13,6,19,2,,1,,2,0,0,0,
6,2006,PETEADR001,16,,,,13,3,16,0,,,2,1,0,0,0,
6,2006,DAVIRAS001,16,,,,11,1,12,0,,,1,,,,0,
6,2006,WESLDAN001,13,,,,9,1,10,1,,,1,,,,0,
6,2006,JOEALEO001,9,,,,6,4,10,0,,,,,,,,
6,2006,HESTDEV001,16,,,,9,0,9,0,,,8,2,0,0,0,
6,2006,MCCLDAR001,7,,,,7,1,8,0,,,,,,,,
6,2006,BERRBER001,15,,,,3,0,3,0,,,2,,,,0,
6,2006,MUHAMUH001,16,,,,3,0,3,0,,,1,,,,0,
6,2006,GARAANT001,4,,,,3,0,3,1,,,,,,,,
6,2006,MAYNBRA001,16,,,,3,0,3,0,,,,,,,,
6,2006,WILLJAM009,3,0,0,0,2,0,2,0,,1,,,,,,
6,2006,JONETHO001,16,,,,2,0,2,0,,,1,,,,0,
6,2006,REIDGAB001,13,,,,2,0,2,0,,,,,,,,
6,2006,BRADMAR001,10,,,,1,1,2,0,,,,,,,,
6,2006,GOULROB001,16,,,,1,1,2,0,,,,,,,,
6,2006,MCGOBRA001,1,,,,1,1,2,0,,,,,,,,
6,2006,GROSREX002,16,,,,1,0,1,0,,,8,2,-4,0,0,
6,2006,GAGEJUS001,8,,,,1,0,1,0,,,1,,,,0,
6,2006,CLARDES001,16,,,,1,0,1,0,,,,,,,,
6,2006,GILMJOH001,16,,,,1,0,1,0,,,,,,,,
6,2006,MCKIJAS001,15,,,,1,0,1,0,,,,,,,,
6,2006,STRADER001,1,,,,0,1,1,0,,,,,,,,
6,2007,BENSCED001,11,,,,,,,,,,3,2,0,0,0,
6,2007,GRIEBRI001,7,,,,,,,,,,6,2,-4,0,0,
6,2007,ORTOKYL001,3,,,,,,,,,,2,2,-5,0,0,
6,2007,MCKIJAS001,16,,,,,,,,,,1,1,0,0,0,
6,2007,GARZROB001,16,,,,,,,,,,,1,0,0,0,
6,2007,MAYNBRA001,15,,,,,,,,,,,1,0,0,0,
6,2007,GROSREX002,8,,,,,,,,,,6,1,-1,0,0,
6,2007,KREUOLI001,16,,,,,,,,,,1,1,-3,0,0,
6,2007,URLABRI001,16,5,101,1,92,31,123,7,5,12,,2,0,0,0,
6,2007,BRIGLAN001,14,0,0,0,83,19,102,15,2,3,,1,0,0,2,
6,2007,MANNDAN001,16,2,33,0,68,11,79,2,,6,,,,,,
6,2007,HILLHUN001,16,0,0,0,65,13,78,4,,1,,1,0,0,0,
6,2007,TILLCHA001,15,3,24,0,66,9,75,1,,13,1,,,,4,
6,2007,MCGOBRA001,14,2,5,0,58,10,68,0,,3,1,1,0,0,1,
6,2007,ARCHADA001,15,1,4,0,54,7,61,4,2,2,,1,0,0,1,
6,2007,OGUNADE001,16,0,0,0,53,5,58,15,9,3,,3,14,0,6,
6,2007,MANNRIC001,16,0,0,0,33,11,44,1,1,1,,1,11,0,0,
6,2007,BROWALE001,16,1,7,0,31,10,41,6,4.5,5,,2,0,0,2,
6,2007,MCBRTRU001,16,0,0,0,35,6,41,0,,5,,1,0,0,1,
6,2007,HARRTOM001,16,,,,31,5,36,7,8,,,,,,2,
6,2007,ANDEMAR002,14,0,0,0,25,6,31,6,5,1,,,,,1,
6,2007,WILLJAM009,16,0,0,0,22,8,30,3,1,2,,,,,,
6,2007,IDONISR001,16,0,0,0,20,8,28,2,,3,,1,0,0,1,
6,2007,ADAMANT001,11,,,,21,5,26,4,0.5,,,1,0,0,0,
6,2007,AYANBRE001,16,,,,19,2,21,1,,,,1,-3,0,1,
6,2007,WALKDAR003,11,,,,12,5,17,2,1,,,,,,,
6,2007,GRAHCOR001,13,,,,13,2,15,0,,,,,,,,
6,2007,WILSROD001,15,,,,10,3,13,0,,,,,,,1,
6,2007,DAVIRAS001,16,,,,10,0,10,0,,,,,,,,
6,2007,VASHNAT001,4,1,34,0,7,1,8,1,1,2,,,,,,
6,2007,TOEAMAT001,3,,,,5,1,6,2,,,,,,,,
6,2007,WOLFGAR001,13,,,,5,0,5,0,,,1,,,,0,
6,2007,GARAANT001,6,,,,5,0,5,1,,,,,,,,
6,2007,BROWMIK001,1,1,27,0,2,2,4,0,,2,,1,0,0,0,
6,2007,PETEADR001,16,,,,4,0,4,0,,,3,2,-2,0,0,
6,2007,BERRBER001,16,,,,4,0,4,0,,,1,1,0,0,0,
6,2007,GILMJOH001,15,,,,4,0,4,0,,,,,,,,
6,2007,MCCLDAR001,5,,,,3,0,3,0,,,,,,,,
6,2007,ROACNIC001,3,,,,3,0,3,0,,,,,,,,
6,2007,HESTDEV001,16,,,,2,0,2,0,,,7,2,0,0,0,
6,2007,JIMOADE001,6,,,,2,0,2,0,,,,,,,,
6,2007,MUHAMUH001,16,,,,2,0,2,0,,,,,,,,
6,2007,DVORDUS001,1,,,,1,1,2,1,,,,,,,,
6,2007,PAYNKEV001,3,,,,1,1,2,0,,,,,,,,
6,2007,POLILOU001,5,,,,1,1,2,0,,,,,,,,
6,2007,KENNJIM003,3,,,,0,2,2,0,,,,,,,,
6,2007,CLARDES001,16,,,,1,0,1,0,,,1,,,,0,
6,2007,BRADMAR001,15,,,,1,0,1,0,,,,,,,,
6,2007,GATTJOS001,4,,,,1,0,1,0,,,,,,,,
6,2007,JOHNDIR001,1,,,,1,0,1,0,,,,,,,,
6,2007,OLSEGRE001,14,,,,1,0,1,0,,,,,,,,
6,2008,DAVIJAS001,5,,,,,,,,,,,1,0,0,0,
6,2008,BRIGLAN001,16,3,12,0,90,20,110,8,0.5,11,,2,21,1,1,
6,2008,TILLCHA001,15,3,52,1,81,12,93,1,,17,,,,,4,
6,2008,URLABRI001,16,2,11,0,79,14,93,10,,9,,1,0,0,0,
6,2008,GRAHCOR001,16,1,6,0,77,14,91,3,,8,,1,0,0,1,
6,2008,PAYNKEV001,16,4,147,0,73,15,88,3,1,7,,,,,,
6,2008,BROWMIK001,15,2,0,0,57,16,73,3,1,8,,,,,,
6,2008,OGUNADE001,16,1,0,0,48,14,62,13,5,5,,,,,,1
6,2008,BROWALE001,16,1,-2,0,42,2,44,19,6,5,,1,18,0,1,
6,2008,ROACNIC001,14,0,0,0,28,9,37,3,,2,,1,0,0,0,
6,2008,HARRTOM001,14,,,,33,4,37,11,5,,1,1,0,0,0,
6,2008,MANNDAN001,14,1,42,0,28,5,33,1,1,4,2,,,,0,
6,2008,DVORDUS001,12,0,0,0,23,6,29,7,,1,,,,,,
6,2008,HARRMAR001,16,0,0,0,24,4,28,6,2,2,,,,,,
6,2008,IDONISR001,16,0,0,0,22,2,24,5,3.5,6,,,,,,
6,2008,VASHNAT001,8,1,0,0,20,1,21,0,,8,,,,,,
6,2008,ADAMANT001,9,,,,14,7,21,0,,,,,,,,
6,2008,ANDEMAR002,16,0,0,0,10,8,18,2,1,3,,1,0,0,0,
6,2008,HILLHUN001,13,0,0,0,14,4,18,1,1,2,,,,,,
6,2008,WOLFGAR001,13,,,,15,1,16,0,,,,,,,,
6,2008,WILLJAM009,16,,,,11,3,14,0,,,,,,,,
6,2008,MCBRTRU001,16,1,0,0,10,1,11,1,,2,,,,,,
6,2008,PETEADR001,15,,,,11,0,11,0,,,,,,,,
6,2008,STELCRA001,11,1,44,0,9,0,9,0,,1,,,,,,
6,2008,DAVIRAS001,16,,,,6,1,7,0,,,,1,0,1,0,
6,2008,HAMIMAR001,8,,,,5,1,6,0,,,,,,,,
6,2008,MCCLDAR001,10,,,,5,1,6,0,,,,,,,,
6,2008,MCGOBRA001,2,0,0,0,2,2,4,0,,1,,,,,,
6,2008,DAVIKEL001,16,,,,3,1,4,0,,,,,,,,
6,2008,ORTOKYL001,15,,,,3,0,3,0,,,6,1,-13,0,0,
6,2008,FORTMAT001,16,,,,3,0,3,0,,,1,,,,0,
6,2008,BEEKJOS001,16,,,,3,0,3,0,,,,,,,,
6,2008,JONEKEV001,11,,,,2,1,3,0,,,,,,,,
6,2008,BOWMZAC001,1,1,0,0,1,1,2,0,,1,,1,0,1,0,
6,2008,HESTDEV001,15,,,,2,0,2,0,,,5,2,0,0,0,
6,2008,OLSEGRE001,16,,,,2,0,2,0,,,2,,,,1,
6,2008,MAYNBRA001,16,,,,2,0,2,0,,,,,,,,
6,2008,TAITJOH001,16,,,,1,1,2,0,,,,,,,,
6,2008,CLARDES001,16,,,,1,0,1,0,,,1,,,,0,
6,2008,MCKIJAS001,11,,,,1,0,1,0,,,1,,,,0,
6,2008,BRADMAR001,2,,,,1,0,1,0,,,,,,,,
6,2008,GOULROB001,16,,,,1,0,1,0,,,,,,,,
6,2008,GROSREX002,4,,,,1,0,1,0,,,,,,,,
6,2008,LLOYBRA001,11,,,,1,0,1,0,,,,,,,,
6,2008,RIDEBRA001,2,,,,1,0,1,0,,,,,,,,
6,2008,WORRCAM001,1,,,,0,1,1,0,,,,,,,,
6,2009,HESTDEV001,13,,,,,,,,,,3,2,0,0,0,
6,2009,CLARDES001,11,,,,,,,,,,,1,0,0,0,
6,2009,WILLCHR003,16,,,,,,,,,,,1,0,0,0,
6,2009,BRIGLAN001,15,1,0,0,93,25,118,7,2.5,5,,,,,,
6,2009,MANNDAN001,15,1,35,0,72,20,92,1,1,2,,3,4,0,3,1
6,2009,HILLHUN001,14,1,0,0,65,25,90,5,2.5,5,,1,-1,0,4,
6,2009,TILLCHA001,15,2,35,1,65,12,77,3,,7,,1,0,0,6,
6,2009,ROACNIC001,16,0,0,0,54,21,75,8,2,3,,1,0,0,3,
6,2009,BOWMZAC001,16,6,67,0,59,7,66,0,,10,1,,,,1,
6,2009,AFALALA001,13,0,0,0,43,10,53,3,2,7,,1,43,0,1,
6,2009,BROWALE001,16,0,0,0,36,12,48,10,6,1,,1,0,0,1,
6,2009,PAYNKEV001,13,0,0,0,39,7,46,0,,5,,,,,,
6,2009,ADAMANT001,16,0,0,0,36,8,44,3,2,1,,2,3,0,0,
6,2009,WILLJAM009,16,0,0,0,35,8,43,0,,2,,,,,1,
6,2009,OGUNADE001,14,,,,25,13,38,7,6.5,,,3,-2,0,0,
6,2009,GRAHCOR001,16,0,0,0,31,4,35,0,,1,,,,,,
6,2009,ANDEMAR002,16,,,,22,6,28,6,3.5,,,,,,,
6,2009,HARRTOM001,15,1,6,0,19,5,24,10,2.5,1,,1,0,0,0,
6,2009,HARRMAR001,16,,,,16,8,24,3,1,,,,,,,
6,2009,SHAWTIM001,15,,,,21,3,24,0,,,,1,0,0,1,
6,2009,BULLJOS001,12,,,,19,4,23,0,,,,,,,,
6,2009,IDONISR001,15,,,,13,5,18,2,2.5,,,,,,1,
6,2009,VASHNAT001,15,1,1,0,10,5,15,0,,1,,,,,,
6,2009,DAVIRAS001,16,,,,8,2,10,0,,,,,,,,
6,2009,MCCLDAR001,13,,,,8,2,10,0,,,,,,,,
6,2009,WOLFGAR001,8,,,,8,2,10,0,,,,,,,,
6,2009,STELCRA001,12,0,0,0,6,3,9,1,,1,,1,0,0,0,
6,2009,PETEADR001,14,,,,8,1,9,0,,,,,,,,
6,2009,ADAMGAI001,10,0,0,0,4,3,7,0,,1,,,,,1,
6,2009,FORTMAT001,16,,,,7,0,7,0,,,6,2,0,0,0,
6,2009,KNOXJOH001,15,,,,4,0,4,0,,,3,1,0,0,0,
6,2009,KREUOLI001,16,,,,4,0,4,0,,,1,,,,0,
6,2009,TINOPIS001,2,,,,4,0,4,0,,,,,,,1,
6,2009,CUTLJAY001,16,,,,3,0,3,0,,,9,5,-8,0,0,
6,2009,GOULROB001,16,,,,3,0,3,0,,,,,,,,
6,2009,URLABRI001,1,,,,3,0,3,1,,,,,,,,
6,2009,BENNEAR001,16,,,,2,0,2,0,,,2,1,0,0,0,
6,2009,GARZROB001,16,,,,2,0,2,0,,,,,,,,
6,2009,BELLKAH001,7,,,,0,2,2,0,,,,,,,,
6,2009,MANNPAT001,16,,,,0,2,2,0,,,,,,,,
6,2009,OLSEGRE001,16,,,,1,0,1,0,,,,2,0,0,0,
6,2009,MAYNBRA001,16,,,,1,0,1,0,,,1,1,0,0,0,
6,2009,AROMDEV001,10,,,,1,0,1,0,,,,1,0,0,0,
6,2009,BEEKJOS001,11,,,,1,0,1,0,,,,,,,,
6,2009,DAVIKEL001,16,,,,1,0,1,0,,,,,,,,
6,2009,GILBJAR001,4,,,,1,0,1,0,,,,,,,,
6,2009,OMIYFRA001,16,,,,1,0,1,0,,,,,,,,
6,2010,URLABRI001,16,1,0,0,96,29,125,13,4,10,,2,0,0,1,
6,2010,BRIGLAN001,15,2,1,0,76,13,89,8,2,7,,1,0,0,1,
6,2010,TILLCHA001,16,5,127,0,71,11,82,1,,14,,3,-8,0,4,
6,2010,MANNDAN001,16,1,0,0,59,13,72,0,,7,,,,,,
6,2010,HARRCHR003,16,5,69,0,50,20,70,1,,7,,2,0,0,0,
6,2010,JENNTIM001,16,1,39,0,41,15,56,2,,7,,1,0,0,1,
6,2010,PEPPJUL001,16,2,1,0,43,11,54,11,8,9,,,,,3,
6,2010,IDONISR001,16,0,0,0,33,16,49,10,8,3,,,,,4,
6,2010,MOORDJA001,16,4,95,1,37,5,42,6,1,8,,,,,1,
6,2010,TINOPIS001,12,0,0,0,33,7,40,5,1,1,,,,,1,
6,2010,ADAMANT001,16,0,0,0,33,4,37,9,2,1,,,,,2,
6,2010,BOWMZAC001,13,,,,28,4,32,1,,,,1,0,0,1,
6,2010,IWUHBRI001,16,,,,24,2,26,3,1,,,,,,2,
6,2010,TOEAMAT001,16,0,0,0,17,7,24,3,2,2,,1,0,0,0,
6,2010,GRAHCOR001,16,,,,22,1,23,0,,,,,,,,
6,2010,WRIGMAJ001,11,,,,17,4,21,0,,,,,,,,
6,2010,ROACNIC001,15,0,0,0,10,5,15,0,,1,,,,,,
6,2010,WOLFGAR001,16,,,,11,3,14,0,,,,,,,,
6,2010,MELTHEN001,16,0,0,0,10,3,13,2,2.5,1,,1,0,0,1,
6,2010,HARRTOM001,15,0,0,0,9,4,13,2,1.5,1,,2,9,0,0,
6,2010,BULLJOS001,16,,,,8,3,11,1,,,,,,,,
6,2010,WILSROD001,15,,,,8,2,10,0,,,,,,,,
6,2010,DAVIRAS001,16,0,0,0,7,2,9,0,,1,1,,,,0,
6,2010,ANDEMAR002,4,,,,8,0,8,1,,,,,,,,
6,2010,KNOXJOH001,16,,,,6,0,6,0,,,1,,,,0,
6,2010,WOOTCOR001,6,,,,3,2,5,1,1,,,,,,,
6,2010,DAVIKEL001,16,,,,2,3,5,0,,,,,,,,
6,2010,HARRMAR001,5,0,0,0,3,0,3,1,,1,,,,,,
6,2010,OLSEGRE001,16,,,,3,0,3,0,,,2,1,0,0,0,
6,2010,BENNEAR001,14,,,,2,0,2,0,,,1,1,0,0,0,
6,2010,LOUILAN001,16,,,,2,0,2,0,,,,1,0,0,0,
6,2010,WILLCHR003,13,,,,2,0,2,0,,,,1,0,0,0,
6,2010,GARZROB001,14,,,,2,0,2,0,,,,,,,,
6,2010,CUTLJAY001,15,,,,1,0,1,,,,10,1,0,0,0,
6,2010,FORTMAT001,16,,,,1,0,1,0,,,3,1,0,0,0,
6,2010,MAYNBRA001,16,,,,1,0,1,0,,,1,1,0,0,0,
6,2010,KREUOLI001,16,,,,1,0,1,0,,,,1,0,0,0,
6,2010,CLARDES001,5,,,,1,0,1,0,,,,,,,,
6,2010,GOULROB001,16,,,,1,0,1,0,,,,,,,,
6,2010,HESTDEV001,16,,,,1,0,1,0,,,,,,,,
6,2010,MANUBRA001,16,,,,1,0,1,0,,,,,,,,
6,2010,TAYLCHE001,16,,,,1,0,1,0,,,,,,,,
6,2010,TURNBAR001,2,,,,1,0,1,0,,,,,,,,
6,2010,WILLEDW001,5,,,,1,0,1,0,,,,,,,,
6,2010,MANNPAT001,16,,,,0,1,1,0,,,,,,,,
6,2011,HESTDEV001,16,,,,,,,,,,5,4,0,0,0,
6,2011,MCCOJOS001,3,,,,,,,,,,2,2,0,0,0,
6,2011,HANICAL001,6,,,,,,,,,,1,1,0,0,0,
6,2011,WILLEDW001,15,,,,,,,,,,,1,0,1,0,
6,2011,BRIGLAN001,16,1,0,0,86,19,105,9,,4,,,,,2,
6,2011,URLABRI001,16,3,7,0,84,18,102,9,,7,,2,29,1,0,
6,2011,TILLCHA001,16,3,66,2,82,17,99,5,1,12,,2,4,0,3,
6,2011,JENNTIM001,16,2,2,0,69,8,77,4,,10,,1,0,0,1,
6,2011,WRIGMAJ001,12,3,60,1,41,16,57,2,,7,,,,,,
6,2011,IDONISR001,16,,,,41,11,52,12,5,,,2,0,1,1,
6,2011,MOORDJA001,13,4,31,1,31,13,44,0,,8,,,,,,
6,2011,STELCRA001,16,,,,32,11,43,1,1,,,,,,2,
6,2011,ROACNIC001,16,0,0,0,31,7,38,6,,4,,,,,,
6,2011,PEPPJUL001,16,0,0,0,33,4,37,15,11,4,,2,0,0,4,
6,2011,MERIBRA001,11,0,0,0,19,13,32,0,,2,,,,,,
6,2011,CONTCHR001,14,1,0,0,23,7,30,1,,2,,,,,,
6,2011,HARRCHR003,3,0,0,0,23,5,28,0,,1,,,,,1,
6,2011,OKOYAMO001,16,0,0,0,18,9,27,5,4,1,,,,,,
6,2011,MELTHEN001,15,,,,18,6,24,11,7,,,,,,,
6,2011,GRAHCOR001,16,3,11,0,13,3,16,0,,3,,,,,,
6,2011,ADAMANT001,11,,,,13,3,16,2,,,,,,,,
6,2011,TOEAMAT001,12,,,,11,5,16,0,,,,,,,,
6,2011,BOWMZAC001,16,,,,14,1,15,0,,,,1,0,0,1,
6,2011,PAEASTE001,11,,,,8,6,14,2,2,,,,,,,1
6,2011,DAVICHA003,6,,,,8,1,9,2,1,,,,,,,
6,2011,REEDNIC001,7,0,0,0,4,2,6,0,,1,,,,,,
6,2011,HURDSAM001,12,,,,5,0,5,0,,,1,1,2,0,0,
6,2011,SANZDAN001,16,,,,4,0,4,0,,,,,,,,
6,2011,WOOTCOR001,7,,,,3,1,4,0,,,,,,,,
6,2011,FORTMAT001,12,,,,3,0,3,0,,,2,,,,0,
6,2011,VENAWIN001,12,,,,0,3,3,0,,,,,,,,
6,2011,SPAEMAT001,15,,,,2,0,2,0,,,,1,0,0,0,
6,2011,BELLKAH001,13,,,,2,0,2,0,,,3,,,,0,
6,2011,BARBMAR002,11,,,,2,0,2,0,,,1,,,,0,
6,2011,CLUTTYL001,16,,,,2,0,2,0,,,1,,,,0,
6,2011,KNOXJOH001,14,,,,2,0,2,0,,,1,,,,0,
6,2011,LOUILAN001,14,,,,2,0,2,0,,,,,,,,
6,2011,PODLADA001,16,,,,2,0,2,0,,,,,,,,
6,2011,WILLROY003,15,,,,2,0,2,0,,,,,,,,
6,2011,WILLJAB001,5,,,,1,1,2,0,,,,,,,,
6,2011,CUTLJAY001,10,,,,1,0,1,0,,,7,4,-8,0,0,
6,2011,BENNEAR001,11,,,,1,0,1,0,,,1,,,,0,
6,2011,GARZROB001,16,,,,1,0,1,0,,,1,,,,0,
6,2011,DAVIKEL001,16,,,,1,0,1,0,,,,,,,,
6,2011,TRAHPAT001,5,,,,1,0,1,0,,,,,,,,
6,2011,WEBBJMA001,16,,,,1,0,1,0,,,,,,,,
6,2011,DECIDOM001,16,,,,0,1,1,0,,,,,,,,
6,2012,SCOTJON001,12,,,,,,,,,,,2,0,0,0,
6,2012,CAMPJAS001,6,,,,,,,,,,2,1,0,0,0,
6,2012,FORTMAT001,15,,,,,,,,,,2,1,0,0,0,
6,2012,CARIGAB001,16,,,,,,,,,,,1,0,0,0,
6,2012,MCMASHE001,12,,,,,,,,,,,1,0,0,0,
6,2012,RACHCHI001,9,,,,,,,,,,,1,0,0,0,
6,2012,SPENCHR001,10,,,,,,,,,,,1,0,0,0,
6,2012,BUSHMIC001,13,,,,,,,,,,1,,,,0,
6,2012,BRIGLAN001,16,2,110,2,74,29,103,7,1.5,11,,,,,2,
6,2012,TILLCHA001,16,3,71,3,74,12,86,1,,16,,2,0,0,10,
6,2012,WRIGMAJ001,16,4,45,1,52,19,71,5,,8,,2,0,0,1,
6,2012,CONTCHR001,15,2,70,0,52,16,68,2,,9,,1,0,0,0,
6,2012,URLABRI001,12,1,46,1,53,15,68,8,,7,,2,4,0,2,
6,2012,ROACNIC001,16,0,0,0,51,15,66,5,1.5,4,,1,0,0,1,
6,2012,JENNTIM001,14,9,105,1,55,5,60,1,,21,,,,,,
6,2012,IDONISR001,16,,,,29,19,48,8,7.5,,,,,,1,
6,2012,MELTHEN001,14,,,,31,12,43,9,6,,,,,,2,
6,2012,PEPPJUL001,16,0,0,0,32,7,39,13,11.5,2,,4,6,0,1,
6,2012,HAYDKEL001,16,1,39,0,26,11,37,0,,5,,4,15,0,0,
6,2012,MOORDJA001,13,2,2,0,25,5,30,2,,6,1,,,,0,
6,2012,WOOTCOR001,16,0,0,0,20,7,27,4,7,1,,,,,2,
6,2012,PAEASTE001,15,0,0,0,13,11,24,4,2.5,1,,,,,,
6,2012,HAYEGEN001,15,0,0,0,12,2,14,1,,2,,,,,,
6,2012,MCCLSHE001,14,,,,7,7,14,3,2.5,,,,,,,
6,2012,OKOYAMO001,9,,,,9,3,12,2,1,,,,,,1,
6,2012,BOWMZAC001,11,0,0,0,10,1,11,1,,2,1,2,1,1,0,
6,2012,COLLNAT001,9,0,0,0,6,5,11,1,,1,,,,,,
6,2012,COSTBLA001,14,,,,6,3,9,0,,,,,,,,
6,2012,WEEMERI001,16,,,,5,3,8,0,,,1,3,1,0,0,
6,2012,WALTANT001,16,,,,8,0,8,2,,,,1,0,0,0,
6,2012,STELCRA001,13,,,,5,1,6,0,,,,,,,1,
6,2012,ALLEARM001,15,,,,3,2,5,0,,,,,,,,
6,2012,THOMJTA003,16,,,,3,2,5,0,,,,,,,1,
6,2012,MARSBRA001,16,,,,4,0,4,0,,,2,1,0,0,0,
6,2012,TOEAMAT001,3,,,,2,2,4,0,,,,,,,,
6,2012,CUTLJAY001,15,,,,2,0,2,0,,,8,1,0,0,0,
6,2012,DAVIKEL001,16,,,,2,0,2,0,,,1,,,,0,
6,2012,HESTDEV001,15,,,,2,0,2,0,,,1,,,,0,
6,2012,PODLADA001,16,,,,1,0,1,0,,,,,,,,
6,2012,SPAEMAT001,16,,,,1,0,1,0,,,,,,,,
6,2013,HESTDEV001,16,,,,,,,,,,5,2,0,0,0,
6,2013,MCCOJOS001,8,,,,,,,,,,3,2,0,0,0,
6,2013,MILLJOR002,16,,,,,,,,,,,1,0,0,0,
6,2013,CUTLJAY001,11,,,,,,,,,,5,1,-10,0,0,
6,2013,GARZROB001,16,,,,,,,,,,1,,,,0,
6,2013,LONGKYL001,16,,,,,,,,,,1,,,,0,
6,2013,ANDEJAM003,16,0,0,0,85,17,102,10,4,3,,1,0,0,0,
6,2013,WRIGMAJ001,15,2,46,1,79,22,101,0,,3,,,,,2,
6,2013,CONTCHR001,16,3,48,0,73,17,90,1,,7,,,,,2,
6,2013,BRIGLAN001,9,0,0,0,51,20,71,10,3,6,,,,,2,
6,2013,JENNTIM001,16,4,111,2,49,8,57,0,,13,,1,0,0,2,
6,2013,BOSTJON001,16,1,0,0,45,12,57,5,2,1,,1,0,0,0,
6,2013,BOWMZAC001,16,3,67,1,45,3,48,2,,8,,,,,,
6,2013,FREYISA001,16,0,0,0,37,10,47,1,,1,,,,,,
6,2013,PEPPJUL001,16,1,14,0,31,14,45,8,7,3,,1,42,1,2,
6,2013,TILLCHA001,8,3,69,0,32,9,41,2,,6,,,,,3,
6,2013,WOOTCOR001,16,0,0,0,28,7,35,8,3,5,,2,1,0,1,
6,2013,MCCLSHE001,14,,,,14,16,30,5,4,,,1,0,0,0,
6,2013,GREEKHA001,15,1,49,0,21,7,28,3,,1,,,,,1,
6,2013,WILLDJA001,6,,,,19,8,27,4,2,,,,,,1,
6,2013,STELCRA001,16,,,,21,3,24,1,,,,,,,,
6,2013,BASSDAV001,12,1,24,1,15,8,23,4,1,1,,,,,,
6,2013,PAEASTE001,13,0,0,0,11,12,23,3,1.5,3,,,,,,
6,2013,COLLNAT001,5,,,,7,7,14,1,1,,,,,,,
6,2013,COHELAN001,13,,,,8,6,14,1,,,,,,,,
6,2013,MCMASHE001,15,0,0,0,8,2,10,0,,1,,,,,,
6,2013,RATLJAY001,5,,,,7,2,9,2,1.5,,,,,,,
6,2013,COSTBLA001,16,,,,7,2,9,0,,,,1,0,0,1,
6,2013,WEEMERI001,16,,,,6,3,9,0,,,,1,0,0,1,
6,2013,FRANJER002,10,,,,3,4,7,0,,,,,,,,
6,2013,OZOUCHE001,7,,,,4,1,5,0,1,,,,,,1,
6,2013,MELTHEN001,3,,,,3,2,5,0,,,,1,-1,0,0,
6,2013,WALTANT001,13,,,,5,0,5,0,,,,,,,,
6,2013,JEFFALS001,16,,,,4,0,4,0,,,3,2,0,0,0,
6,2013,FORDMIC001,12,,,,4,0,4,0,,,,1,0,0,0,
6,2013,FORTMAT001,16,,,,4,0,4,0,,,2,,,,0,
6,2013,ROSADAN002,15,,,,3,1,4,0,,,,,,,,
6,2013,MARTDER002,7,,,,2,1,3,0,,,,,,,,
6,2013,TUPOCHR001,5,,,,1,2,3,0,,,,,,,,
6,2013,BUSHJER001,16,,,,2,0,2,0,,,,1,0,0,0,
6,2013,BENNMAR001,16,,,,1,0,1,0,,,1,,,,0,
6,2013,ADAMKYL001,1,,,,1,0,1,0,,,,,,,,
6,2013,ANDEJOE001,6,,,,1,0,1,0,,,,,,,,
6,2013,GRANLAR001,2,,,,1,0,1,0,,,,,,,,
6,2013,PODLADA001,16,,,,1,0,1,0,,,,,,,,
6,2013,WASHCOR002,2,,,,1,0,1,1,,,,,,,,
6,2013,WILSCJA003,2,,,,1,0,1,0,,,,,,,,
6,2013,FIAMTON001,16,,,,0,1,1,0,,,,,,,,
6,2014,HOLMSAN001,9,,,,,,,,,,1,,,,0,
6,2014,ROSADAN002,16,,,,,,,,,,1,,,,0,
6,2014,MUNDRYA001,16,4,52,1,75,28,103,1,1,6,,1,0,0,0,
6,2014,BOSTJON001,13,0,0,0,58,25,83,4,,3,,,,,,
6,2014,JONECHR005,16,0,0,0,41,28,69,3,2,1,,1,2,0,0,
6,2014,FULLKYL001,16,4,81,0,50,14,64,3,,10,,,,,3,
6,2014,ALLEJAR001,15,0,0,0,37,18,55,7,5.5,4,,2,0,0,2,
