fid,season,playerid,g,patt,pcmp,pyds,ptd,pint
31,2017,CASSMAT001,2,42,25,162,1,2
31,2017,DECKERI001,16,1,0,0,0,0
31,2016,MARIMAR003,15,451,276,3426,26,9
31,2016,CASSMAT001,4,51,30,284,2,2
31,2016,MURRDEM001,16,2,1,10,1,0
31,2015,MARIMAR003,12,370,230,2818,19,10
31,2015,METTZAC001,7,166,101,935,4,7
31,2015,TANNALE001,1,14,10,99,1,0
31,2015,ANDRANT001,14,1,1,41,1,0
31,2014,WHITCHA003,7,185,105,1326,7,2
31,2014,METTZAC001,7,179,107,1412,8,7
31,2014,LOCKJAK001,7,146,86,993,5,7
31,2014,PALMJOR001,1,3,1,7,0,0
31,2013,FITZRYA001,11,350,217,2454,14,12
31,2013,LOCKJAK001,7,183,111,1256,8,4
31,2012,LOCKJAK001,11,314,177,2176,10,11
31,2012,HASSMAT001,8,221,138,1367,7,5
31,2012,SMITRUS002,1,5,3,34,0,0
31,2011,HASSMAT001,16,518,319,3571,18,14
31,2011,LOCKJAK001,5,66,34,542,4,0
31,2010,COLLKER001,10,278,160,1823,14,8
31,2010,YOUNVIN001,9,156,93,1255,10,3
31,2010,SMITRUS002,2,40,20,200,0,4
31,2009,YOUNVIN001,12,259,152,1879,10,7
31,2009,COLLKER001,7,216,119,1225,6,8
31,2009,JOHNCHR004,16,1,0,0,0,0
31,2008,COLLKER001,16,415,242,2676,12,7
31,2008,YOUNVIN001,3,36,22,219,1,2
31,2008,SIMMCHR001,1,2,1,7,0,0
31,2007,YOUNVIN001,15,382,238,2546,9,17
31,2007,COLLKER001,6,82,50,531,0,0
31,2006,YOUNVIN001,15,357,184,2199,12,13
31,2006,COLLKER001,4,90,42,549,1,6
31,2005,MCNASTE001,14,476,292,3161,16,11
31,2005,VOLEBIL001,6,88,50,474,4,2
31,2005,MAUCMAT001,2,27,15,136,0,1
31,2005,HENTCRA001,16,2,1,26,0,0
31,2005,BENNDRE001,13,1,0,0,0,0
31,2005,JONEADA001,15,0,0,0,0,0
31,2004,VOLEBIL001,10,357,218,2486,18,10
31,2004,MCNASTE001,8,215,129,1343,8,9
31,2004,JOHNDOU001,2,12,6,68,0,0
31,2004,HENTCRA001,16,4,2,10,0,0
31,2004,BENNDRE001,16,1,1,26,1,0
31,2003,MCNASTE001,14,400,250,3215,24,7
31,2003,VOLEBIL001,7,69,44,545,4,1
31,2003,ODONNEI001,1,27,18,232,2,1
31,2003,HENTCRA001,16,5,2,25,0,0
31,2003,BENNDRE001,12,1,1,14,0,0
31,2002,MCNASTE001,16,492,301,3387,22,15
31,2002,ODONNEI001,4,5,3,24,0,0
31,2002,WYCHFRA001,15,2,1,13,0,0
31,2002,HENTCRA001,16,1,1,17,0,0
31,2001,MCNASTE001,15,431,264,3350,21,12
31,2001,ODONNEI001,5,76,42,496,2,2
31,2001,VOLEBIL001,1,3,0,0,0,0
31,2001,GREEMIK002,16,2,0,0,0,2
31,2001,HENTCRA001,16,2,0,0,0,1
31,2001,WYCHFRA001,16,1,1,21,0,0
31,2000,MCNASTE001,16,396,248,2847,15,13
31,2000,ODONNEI001,7,64,36,530,2,3
31,2000,WYCHFRA001,16,2,2,53,1,0
31,1999,MCNASTE001,11,331,187,2179,12,8
31,1999,ODONNEI001,8,195,116,1382,10,5
31,1999,WYCHFRA001,16,1,1,61,1,0
31,1998,MCNASTE001,16,492,289,3228,15,10
31,1998,KRIEDAV001,5,21,12,199,0,0
31,1998,MATTSTE001,1,3,2,24,0,0
31,1998,ARCHMIK001,16,2,1,18,1,0
31,1998,HENTCRA001,16,1,1,13,0,0
31,1997,MCNASTE001,16,415,216,2665,14,13
31,1997,RITCJAM001,1,2,2,15,0,0
31,1997,KRIEDAV001,8,2,1,2,0,0
31,1997,DAVIWIL004,16,1,1,22,1,0
31,1996,CHANCHR001,12,320,184,2099,16,11
31,1996,MCNASTE001,9,143,88,1197,6,4
31,1995,CHANCHR001,13,356,225,2460,17,10
31,1995,FURRWIL001,7,99,48,483,2,7
31,1995,MCNASTE001,4,80,41,569,3,1
31,1995,CAMARIC001,16,1,0,0,0,0
31,1994,TOLLBIL001,10,240,121,1287,6,7
31,1994,RICHBUC001,7,181,94,1202,6,6
31,1994,CARLCOD001,5,132,59,727,1,4
31,1994,CAMARIC001,16,1,0,0,0,0
31,1993,MOONWAR001,15,520,303,3485,21,21
31,1993,CARLCOD001,8,90,51,605,2,4
31,1993,RICHBUC001,2,4,3,55,0,0
31,1992,MOONWAR001,11,346,224,2521,18,12
31,1992,CARLCOD001,11,227,149,1710,9,11
31,1992,RICHBUC001,7,0,0,0,0,0
31,1991,MOONWAR001,16,655,404,4690,23,21
31,1991,CARLCOD001,3,12,7,114,1,0
31,1990,MOONWAR001,15,584,362,4689,33,13
31,1990,CARLCOD001,6,55,37,383,4,2
31,1989,MOONWAR001,16,464,280,3631,23,14
31,1989,CARLCOD001,6,31,15,155,0,1
31,1989,ZENDTON001,16,1,0,0,0,1
31,1988,MOONWAR001,11,294,160,2327,17,8
31,1988,CARLCOD001,6,112,52,775,4,6
31,1988,PEASBRE001,13,22,6,64,0,4
31,1987,MOONWAR001,12,368,184,2806,21,18
31,1987,PEASBRE001,7,113,56,728,3,5
31,1987,HILLDRE001,12,1,0,0,0,0
31,1986,MOONWAR001,15,488,256,3489,13,26
31,1986,LUCKOLI001,4,60,31,341,1,5
31,1986,GIVIERN001,15,2,0,0,0,0
31,1986,ROZIMIK001,13,1,1,13,0,0
31,1985,MOONWAR001,14,377,200,2709,15,19
31,1985,LUCKOLI001,5,100,56,572,2,2
31,1985,MOROMIK001,5,34,20,249,1,1
31,1985,ZENDTON001,14,1,1,-7,0,0
31,1984,MOONWAR001,16,450,259,3338,12,14
31,1984,LUCKOLI001,4,36,22,256,2,1
31,1984,MORILAR001,14,1,1,16,0,0
31,1983,LUCKOLI001,7,217,124,1375,8,13
31,1983,NIELGIF001,7,175,90,1125,5,8
31,1983,MANNARC001,3,88,44,755,2,8
31,1983,BRYASTE001,16,1,1,24,1,0
31,1983,JAMEJOH001,16,1,1,7,0,0
31,1982,NIELGIF001,9,161,87,1005,6,8
31,1982,MANNARC001,6,125,66,877,6,6
31,1982,CAMPEAR001,9,1,0,0,0,1
31,1981,STABKEN001,13,285,165,1988,14,18
31,1981,NIELGIF001,5,93,60,709,5,3
31,1981,REAVJOH001,5,61,31,379,2,2
31,1981,PARSCLI001,16,2,2,43,0,0
31,1980,STABKEN001,16,457,293,3202,13,28
31,1980,NIELGIF001,16,4,2,12,1,0
31,1980,CAMPEAR001,15,2,1,57,1,0
31,1979,PASTDAN001,15,324,163,2090,14,18
31,1979,NIELGIF001,16,61,32,404,3,3
31,1979,BURRKEN001,16,1,0,0,0,0
31,1978,PASTDAN001,16,368,199,2473,16,17
31,1978,NIELGIF001,2,4,2,0,0,0
31,1978,BURRKEN001,16,1,0,0,0,0
31,1977,PASTDAN001,14,319,169,1987,13,18
31,1977,HADLJOH001,14,24,11,76,0,3
31,1977,COLERON001,14,3,1,44,1,0
31,1977,BURRKEN001,14,1,0,0,0,0
31,1977,JOHNBIL008,14,0,0,0,0,0
31,1976,PASTDAN001,13,309,167,1795,10,10
31,1976,HADLJOH001,14,113,60,634,7,8
31,1976,COLERON001,13,1,0,0,0,1
31,1975,PASTDAN001,14,342,163,2053,14,16
31,1975,DICKLYN001,14,4,2,46,0,1
31,1975,COLERON001,14,1,0,0,0,0
31,1974,PASTDAN001,11,247,140,1571,10,10
31,1974,DICKLYN001,14,113,63,704,2,8
31,1974,COLERON001,13,2,0,0,0,0
31,1974,AMUNGEO001,14,1,0,0,0,1
31,1973,PASTDAN001,14,290,154,1482,5,17
31,1973,DICKLYN001,12,120,71,888,6,10
31,1973,WILLFRE003,14,1,0,0,0,0
31,1972,PASTDAN001,14,299,144,1711,7,12
31,1972,NIXAKEN001,12,63,33,287,3,6
31,1972,BAKEEDA001,1,10,4,47,0,4
31,1972,WILLFRE003,8,3,0,0,0,1
31,1971,PASTDAN001,14,270,127,1702,7,21
31,1971,JOHNCHA007,14,94,46,592,3,7
31,1971,DICKLYN001,7,57,19,315,0,9
31,1971,CAMPWOO001,12,2,2,34,2,0
31,1970,JOHNCHA007,10,281,144,1652,7,12
31,1970,RHOMJER001,13,168,88,1031,5,8
31,1970,NAPOBOB001,2,20,6,85,0,2
31,1970,LEVIJER001,14,1,0,0,0,1
31,1969,BEATPET001,12,370,180,2455,10,21
31,1969,TRULDON001,14,75,34,469,3,6
31,1969,DAVIBOB004,2,42,25,223,2,4
31,1969,LEVIJER001,14,2,0,0,0,0
31,1968,BEATPET001,9,223,105,1559,7,16
31,1968,TRULDON001,11,105,53,864,10,3
31,1968,DAVIBOB004,6,86,33,441,0,6
31,1967,BEATPET001,10,229,94,1114,9,14
31,1967,LEEAJAC002,4,72,36,309,2,4
31,1967,DAVIBOB004,2,19,9,71,0,2
31,1967,TRULDON001,3,11,4,38,0,0
31,1967,CAMPWOO001,14,1,0,0,0,0
31,1966,BLANGEO001,14,271,122,1764,17,21
31,1966,TRULDON001,14,172,84,1200,10,5
31,1966,HUMPBUD001,6,32,15,168,2,1
31,1966,LEEAJAC002,8,8,4,27,0,1
31,1966,BURRODE001,14,1,1,9,0,0
31,1966,TOLACHA001,14,1,0,0,0,0
31,1965,BLANGEO001,14,442,186,2542,20,30
31,1965,TRULDON001,14,107,38,528,5,5
31,1965,TOLACHA001,11,1,0,0,0,0
31,1964,BLANGEO001,14,505,262,3287,17,27
31,1964,TRULDON001,14,86,36,439,1,2
31,1964,BLANSID001,14,1,1,8,1,0
31,1963,BLANGEO001,14,423,224,3003,24,25
31,1963,LEEAJAC002,14,75,37,475,2,8
31,1963,SMITDAV001,14,2,0,0,0,0
31,1963,CANNBIL001,6,1,0,0,0,0
31,1962,BLANGEO001,14,418,197,2810,27,42
31,1962,LEEAJAC002,14,50,26,433,4,5
31,1962,CANNBIL001,14,3,2,46,1,0
31,1962,SMITDAV001,14,3,2,34,0,0
31,1962,TOLACHA001,14,1,0,0,0,1
31,1961,BLANGEO001,14,362,187,3330,36,22
31,1961,LEEAJAC002,14,127,66,1205,12,6
31,1961,CANNBIL001,14,5,0,0,0,1
31,1961,SMITDAV001,14,2,1,33,0,0
31,1961,GROMBIL001,14,1,0,0,0,0
31,1961,TOLACHA001,14,1,0,0,0,0
31,1960,BLANGEO001,14,363,169,2413,24,22
31,1960,LEEAJAC002,14,77,41,842,5,6
31,1960,MILSCHA001,14,7,4,43,0,0
31,1960,SMITDAV001,14,5,3,70,1,0
31,1960,CANNBIL001,14,3,0,0,0,0
31,1960,GROMBIL001,14,1,1,3,1,0
32,2018,SMITALE002,10,328,205,2180,10,5
32,2018,JOHNJOS001,4,91,52,590,3,4
32,2018,MCCOCOL001,3,54,34,372,3,3
32,2018,SANCMAR001,2,35,19,138,0,3
32,2018,WAYATRE001,16,1,1,7,0,0
32,2017,COUSKIR001,16,540,347,4093,27,13
32,2016,COUSKIR001,16,606,406,4917,25,12
32,2016,WAYATRE001,16,1,1,31,0,0
32,2015,COUSKIR001,16,543,379,4166,29,11
32,2015,MCCOCOL001,1,11,7,128,1,0
32,2015,CROWJAM001,16,1,0,0,0,0
32,2014,GRIFROB002,9,214,147,1694,4,6
32,2014,COUSKIR001,6,204,126,1710,10,9
32,2014,MCCOCOL001,5,128,91,1057,4,3
32,2014,GARCPIE001,16,1,0,0,0,0
32,2013,GRIFROB002,13,456,274,3203,16,12
32,2013,COUSKIR001,5,155,81,854,4,7
32,2012,GRIFROB002,15,393,258,3200,20,5
32,2012,COUSKIR001,3,48,33,466,4,3
32,2012,MORGJOS001,16,1,0,0,0,0
32,2011,GROSREX002,13,458,265,3151,16,20
32,2011,BECKJOH002,4,132,80,858,2,4
32,2011,BANKBRA001,16,1,1,49,1,0
32,2010,MCNADON001,13,472,275,3377,14,15
32,2010,GROSREX002,4,133,74,884,7,4
32,2009,CAMPJAS001,16,507,327,3618,20,15
32,2009,COLLTOD002,3,23,12,144,0,0
32,2009,SMITHUN001,13,2,1,35,1,1
32,2009,PORTCLI001,8,1,0,0,0,0
32,2009,RANDANT001,16,0,0,0,0,0
32,2008,CAMPJAS001,16,506,315,3245,13,6
32,2008,RANDANT001,16,4,3,46,1,0
32,2007,CAMPJAS001,13,417,250,2700,12,11
32,2007,COLLTOD002,4,105,67,888,5,0
32,2007,RANDANT001,15,2,1,19,0,0
32,2007,PORTCLI001,16,1,1,15,1,0
32,2006,BRUNMAR001,10,260,162,1789,8,4
32,2006,CAMPJAS001,7,207,110,1297,10,6
32,2006,RANDANT001,16,3,2,88,1,0
32,2005,BRUNMAR001,16,454,262,3050,23,10
32,2005,RAMSPAT001,4,25,15,279,1,1
32,2005,PORTCLI001,16,2,1,17,1,0
32,2004,RAMSPAT001,9,272,169,1665,10,11
32,2004,BRUNMAR001,9,237,118,1194,7,6
32,2004,GARDROD001,16,3,0,0,0,0
32,2004,PORTCLI001,15,2,1,15,1,0
32,2003,RAMSPAT001,11,337,179,2166,14,9
32,2003,HASSTIM001,7,177,95,1012,5,7
32,2003,JOHNROB001,2,7,5,39,0,0
32,2003,GARDROD001,16,3,2,46,2,0
32,2003,HAMDGIB001,1,2,1,7,0,0
32,2003,BARKBRY001,16,1,1,3,0,0
32,2002,MATTSHA001,8,237,124,1251,11,6
32,2002,RAMSPAT001,9,227,117,1539,9,8
32,2002,WUERDAN001,7,92,58,719,3,6
32,2002,LOCKKEV001,6,1,1,14,1,0
32,2002,DOERCHR001,15,1,0,0,0,0
32,2002,GARDROD001,16,1,0,0,0,0
32,2001,BANKTON001,15,370,198,2386,10,10
32,2001,GEORJEF002,2,42,23,168,0,3
32,2001,GRAHKEN002,3,19,13,131,2,0
32,2001,LOCKKEV001,16,1,1,31,1,0
32,2001,METCERI001,10,0,0,0,0,0
32,2000,JOHNBRA001,12,365,228,2505,11,15
32,2000,GEORJEF002,6,194,113,1389,7,6
32,2000,HUSATOD001,1,2,2,-2,0,0
32,1999,JOHNBRA001,16,519,316,4005,24,13
32,1999,PEETROD001,3,17,8,107,2,1
32,1999,CONWBRE001,16,1,0,0,0,0
32,1998,GREETRE001,15,509,278,3441,23,11
32,1998,FRERGUS001,3,54,25,283,1,3
32,1998,MITCBRI001,16,2,1,0,0,0
32,1997,FRERGUS001,13,402,204,2682,17,12
32,1997,HOSTJEF001,6,144,79,899,5,10
32,1997,GREETRE001,1,1,0,0,0,0
32,1996,FRERGUS001,16,470,270,3453,12,11
32,1996,MITCBRI001,16,1,0,0,0,0
32,1995,FRERGUS001,16,396,199,2751,13,13
32,1995,SHULHEA001,7,125,66,745,3,7
32,1994,SHULHEA001,11,265,120,1658,10,12
32,1994,FRIEJOH001,16,180,105,1266,10,9
32,1994,FRERGUS001,4,100,46,600,5,5
32,1994,MITCBRI001,16,1,0,0,0,1
32,1993,RYPIMAR001,12,319,166,1514,4,10
32,1993,GANNRIC001,8,125,74,704,3,7
32,1993,CONKCAR001,4,87,46,496,4,3
32,1993,MITCBRI001,16,2,1,50,0,1
32,1992,RYPIMAR001,16,479,269,3282,13,17
32,1992,BYNEEAR001,16,3,1,41,1,0
32,1992,CONKCAR001,1,2,2,16,1,0
32,1992,MITCBRI001,16,1,0,0,0,0
32,1991,RYPIMAR001,16,421,249,3564,28,11
32,1991,RUTLJEF001,16,22,11,189,1,0
32,1991,BYNEEAR001,16,4,1,18,1,0
32,1990,RYPIMAR001,10,304,166,2070,16,11
32,1990,HUMPSTA001,7,156,91,1015,3,10
32,1990,RUTLJEF001,10,68,40,455,2,1
32,1990,MITCBRI001,15,6,3,40,0,0
32,1990,BYNEEAR001,16,2,1,31,1,0
32,1989,RYPIMAR001,14,476,280,3768,22,13
32,1989,WILLDOU001,4,93,51,585,1,3
32,1989,HUMPSTA001,2,10,5,91,1,1
32,1989,SANDRIC001,16,1,1,32,0,0
32,1989,BYNEEAR001,16,1,0,0,0,0
32,1988,WILLDOU001,11,380,213,2609,15,12
32,1988,RYPIMAR001,9,208,114,1730,18,13
32,1988,ARCHDAV001,1,2,0,0,0,0
32,1988,COLEGRE001,10,1,0,0,0,0
32,1988,MONKART001,16,1,0,0,0,0
32,1987,SCHRJAY001,11,267,129,1878,12,10
32,1987,WILLDOU001,5,143,81,1156,11,5
32,1987,RUBBEDA001,3,49,26,532,4,1
32,1987,ROBITON001,1,18,11,152,0,2
32,1987,BRYAKEL001,11,1,0,0,0,0
32,1986,SCHRJAY001,16,541,276,4109,22,22
32,1986,WILLDOU001,1,1,0,0,0,0
32,1985,THEIJOE001,11,301,167,1774,8,16
32,1985,SCHRJAY001,9,209,112,1458,5,5
32,1985,COXASTE001,12,1,1,11,0,0
32,1985,RIGGJOH001,12,1,0,0,0,0
32,1984,THEIJOE001,16,477,283,3391,24,13
32,1984,HARTJIM002,2,7,3,26,0,0
32,1984,WASHJOE002,7,1,0,0,0,0
32,1983,THEIJOE001,16,459,276,3714,29,11
32,1983,MONKART001,12,1,1,46,0,0
32,1983,HOLLBOB001,5,1,1,5,0,0
32,1983,RIGGJOH001,15,1,0,0,0,0
32,1983,WASHJOE002,15,1,0,0,0,0
32,1982,THEIJOE001,9,252,161,2033,13,9
32,1982,WASHJOE002,7,1,1,35,0,0
32,1981,THEIJOE001,16,496,293,3568,19,20
32,1981,FLICTOM001,6,27,13,143,0,2
32,1981,WASHJOE002,14,2,1,32,0,0
32,1980,THEIJOE001,16,454,262,2962,17,16
32,1980,KRUCMIK001,7,31,22,209,0,2
32,1980,HARDBUD002,15,1,0,0,0,0
32,1979,THEIJOE001,16,395,233,2797,20,13
32,1979,MCQUKIM001,3,4,1,12,0,1
32,1979,HARDBUD002,10,2,1,30,0,1
32,1978,THEIJOE001,16,390,187,2593,13,18
32,1978,KILMBIL001,5,46,23,316,4,3
32,1978,BRAGMIK001,16,2,2,69,0,0
32,1977,KILMBIL001,8,201,99,1187,8,7
32,1977,THEIJOE001,14,182,84,1097,7,9
32,1976,KILMBIL001,10,206,108,1252,12,10
32,1976,THEIJOE001,14,163,79,1036,8,10
32,1976,HILLCAL001,14,1,0,0,0,0
32,1976,THOMMIK001,13,0,0,0,0,0
32,1975,KILMBIL001,12,346,178,2440,23,16
32,1975,JOHNRAN002,8,79,41,556,4,10
32,1975,THEIJOE001,14,22,10,96,1,3
32,1975,ANDEBOB002,1,1,0,0,0,0
32,1974,KILMBIL001,11,234,137,1632,10,6
32,1974,JURGSON001,14,167,107,1185,11,5
32,1974,THEIJOE001,9,11,9,145,1,0
32,1974,BROWLAR002,11,1,1,16,0,0
32,1973,KILMBIL001,10,227,122,1656,14,9
32,1973,JURGSON001,14,145,87,904,6,5
32,1972,KILMBIL001,12,225,120,1648,19,11
32,1972,JURGSON001,7,59,39,633,2,4
32,1971,KILMBIL001,14,306,166,2221,13,13
32,1971,JURGSON001,5,28,16,170,0,2
32,1970,JURGSON001,14,337,202,2354,23,10
32,1970,RYANFRA001,1,4,1,3,0,0
32,1970,BRAGMIK001,14,1,0,0,0,0
32,1969,JURGSON001,14,442,274,3102,22,15
32,1969,RYANFRA001,1,1,1,4,0,0
32,1969,KNIGCUR001,14,1,0,0,0,1
32,1968,JURGSON001,12,292,167,1980,17,11
32,1968,NINOJIM001,7,95,49,633,4,6
32,1968,THEOHAR001,5,20,11,211,2,1
32,1968,BEBAGAR001,4,1,0,0,0,0
32,1967,JURGSON001,14,508,288,3747,31,16
32,1967,NINOJIM001,14,18,12,123,0,1
32,1967,MITCBOB002,14,1,1,17,0,0
32,1966,JURGSON001,14,436,254,3209,28,19
32,1966,SHINDIC001,14,5,0,0,0,1
32,1966,MITCBOB002,14,1,1,21,0,0
32,1966,BARRTOM001,6,1,0,0,0,0
32,1965,JURGSON001,13,356,190,2367,15,16
32,1965,SHINDIC001,14,65,28,470,3,4
32,1965,TAYLCHA001,13,4,1,45,1,0
32,1965,LEWIDAN001,13,2,1,26,1,0
32,1964,JURGSON001,14,385,207,2934,24,13
32,1964,IZOAGEO001,3,18,5,83,1,2
32,1964,TAYLCHA001,14,10,2,54,0,1
32,1964,CARPPRE001,14,1,0,0,0,0
32,1964,SHINDIC001,1,1,0,0,0,0
32,1963,SNEANOR001,14,363,175,3043,13,27
32,1963,IZOAGEO001,5,58,25,378,3,6
32,1963,BARNBIL002,12,4,3,81,1,0
32,1963,TRACTOM001,2,3,1,23,0,0
32,1963,ANDEBIL002,13,1,0,0,0,1
32,1963,JAMEDIC001,14,1,0,0,0,0
32,1962,SNEANOR001,14,354,184,2926,22,22
32,1962,IZOAGEO001,1,37,17,284,3,4
32,1962,HALLGAL001,3,32,19,274,2,1
32,1962,BARNBIL002,10,4,3,48,0,0
32,1962,ELMODOU001,14,1,0,0,0,0
32,1961,SNEANOR001,14,375,172,2337,11,22
32,1961,IZOAGEO001,5,40,16,214,1,6
32,1961,JAMEDIC001,14,4,1,15,0,0
32,1961,AVENJOH001,14,1,0,0,0,0
32,1960,GUGLRAL001,11,223,125,1547,9,19
32,1960,REYNMCA001,8,30,13,154,0,3
32,1960,DAYAEAG001,12,19,9,115,0,1
32,1960,JAMEDIC001,12,1,0,0,0,0
32,1960,VEREEDA001,9,1,0,0,0,0
32,1959,LEBAEDD001,12,173,77,1077,8,11
32,1959,GUGLRAL001,9,89,36,617,4,11
32,1959,DAYAEAG001,4,13,6,79,0,1
32,1959,SUTTEDA001,11,7,2,51,1,0
32,1959,BOSSDON001,12,1,0,0,0,0
32,1959,PODOJIM001,11,1,0,0,0,0
32,1958,LEBAEDD001,12,145,79,1365,11,10
32,1958,GUGLRAL001,8,81,34,458,2,6
32,1958,BUKIRUD001,3,22,8,166,1,1
32,1958,SUTTEDA001,10,3,0,0,0,0
32,1957,LEBAEDD001,12,167,99,1508,11,10
32,1957,BUKIRUD001,7,28,6,103,0,3
32,1957,SUTTEDA001,12,5,3,95,0,0
32,1957,RUNNTOM001,10,1,1,35,0,0
32,1956,DOROALA001,12,112,55,730,8,8
32,1956,LEBAEDD001,10,98,47,554,3,10
32,1956,RUNNTOM001,11,3,1,34,0,0
32,1956,WYANFRE001,10,2,1,17,0,0
32,1955,LEBAEDD001,12,178,79,1270,9,15
32,1955,GUGLRAL001,9,62,20,242,2,4
32,1955,DOROALA001,8,12,2,37,0,1
32,1955,JANOVIC001,12,5,0,0,0,1
32,1954,DOROALA001,11,138,70,997,8,17
32,1954,SCARJAC001,10,109,44,798,7,13
32,1954,GILMHAR001,12,7,2,18,0,1
32,1954,JUSTCHA001,12,2,0,0,0,1
32,1954,JANOVIC001,10,1,0,0,0,0
32,1953,LEBAEDD001,12,149,62,874,3,17
32,1953,SCARJAC001,12,129,45,862,9,12
32,1952,LEBAEDD001,12,194,96,1420,14,15
32,1952,GILMHAR001,12,58,31,555,4,4
32,1952,BAUGSAM001,7,33,20,152,2,1
32,1952,JUSTCHA001,11,1,0,0,0,1
32,1951,BAUGSAM001,12,154,67,1104,7,17
32,1951,GILMHAR001,10,68,31,391,1,6
32,1951,SALEEDA001,12,3,0,0,0,2
32,1951,DUDLBIL001,12,1,1,13,0,0
32,1950,BAUGSAM001,11,166,90,1130,10,11
32,1950,GILMHAR001,10,141,63,948,8,12
32,1950,JUSTCHA001,8,4,1,15,0,0
32,1950,SEBENIC001,2,3,0,0,0,2
32,1949,BAUGSAM001,12,255,145,1903,18,14
32,1949,GILMHAR001,12,132,49,869,4,15
32,1949,MONTTOM001,12,7,3,44,0,0
32,1948,BAUGSAM001,12,315,185,2599,22,23
32,1948,MONTTOM001,11,28,12,157,2,2
32,1948,YOUEJIM001,2,11,3,36,0,1
32,1948,GILMHAR001,1,5,2,69,0,0
32,1948,TAYLHUG001,12,1,0,0,0,0
32,1947,BAUGSAM001,12,354,210,2938,25,15
32,1947,YOUEJIM001,6,62,21,398,3,3
32,1946,BAUGSAM001,11,161,87,1163,8,17
32,1946,YOUEJIM001,9,48,20,352,2,3
32,1946,JACOJAC002,9,12,5,98,0,2
32,1945,BAUGSAM001,8,182,128,1669,11,4
32,1945,FILCFRA001,10,46,18,169,1,7
32,1944,FILCFRA001,10,147,84,1139,13,9
32,1944,BAUGSAM001,8,146,82,849,4,8
32,1944,WELDLAR001,8,6,4,33,0,0
32,1943,BAUGSAM001,10,239,133,1754,23,19
32,1943,CAFEGEO001,4,9,5,49,1,0
32,1943,STASLEO001,6,6,1,34,0,1
32,1942,BAUGSAM001,11,225,132,1524,16,11
32,1942,POILDIC001,7,15,2,52,0,3
32,1942,ZIMMROY001,7,10,2,13,0,2
32,1942,TODDDIC001,11,6,1,11,0,1
32,1942,MASTBOB002,11,1,0,0,0,0
32,1941,BAUGSAM001,11,193,106,1236,10,19
32,1941,FILCFRA001,11,68,28,327,1,11
32,1941,ZIMMROY001,9,1,0,0,0,0
32,1940,BAUGSAM001,11,177,111,1367,12,10
32,1940,FILCFRA001,10,54,28,460,6,9
32,1940,ZIMMROY001,6,12,4,53,0,3
32,1940,TODDDIC001,11,1,1,7,0,0
32,1939,BAUGSAM001,9,96,53,518,6,9
32,1939,FILCFRA001,11,89,55,1094,11,7
32,1939,GERMJIM001,8,12,6,97,1,2
32,1939,TODDDIC001,10,4,3,86,0,0
32,1938,BAUGSAM001,9,128,63,853,5,11
32,1938,HARTBIL001,10,77,38,558,4,10
32,1938,FILCFRA001,6,27,11,77,0,4
32,1938,TUCKDIC001,3,6,1,30,0,1
32,1938,IRWIDON001,10,6,0,0,0,2
32,1938,SMITRIL001,7,4,1,18,0,0
32,1937,BAUGSAM001,11,171,81,1127,8,14
32,1937,BATTCLI001,10,33,13,142,0,3
32,1937,SMITRIL001,11,9,4,33,3,0
32,1937,HOWEDIX001,5,6,1,14,0,3
32,1937,IRWIDON001,10,3,0,0,0,0
32,1936,BATTCLI001,11,52,18,242,1,6
32,1936,BRITEDD001,10,44,18,294,3,5
32,1936,SMITEDA001,8,40,11,120,1,2
32,1936,RENTPUG001,12,39,15,198,0,6
32,1936,SMITRIL001,12,33,14,239,0,3
32,1936,IRWIDON001,2,5,0,0,0,1
32,1936,MUSIJIM001,6,1,1,9,0,0
32,1935,SHEPBIL001,7,55,21,318,1,14
32,1935,RENTPUG001,11,50,9,148,1,15
32,1935,NOTTDOU001,4,24,7,134,1,3
32,1935,BATTCLI001,7,22,5,92,0,1
32,1935,WRIGTED001,6,18,4,51,0,1
32,1935,MCPHHAL001,7,2,0,0,0,1
32,1935,FRAHDIC001,1,1,1,12,0,0
32,1935,SEBAMIK001,1,1,1,12,0,0
32,1935,HOKUSTE001,7,1,0,0,0,0
32,1935,MUSIJIM001,5,1,0,0,0,0
32,1934,HOKUSTE001,10,51,13,203,3,10
32,1934,WYCODOU001,12,30,6,93,1,7
32,1934,MCPHHAL001,12,22,9,96,0,0
32,1934,RENTPUG001,10,11,2,13,0,3
32,1934,BATTCLI001,12,9,1,7,0,0
32,1934,ARENARN001,3,5,1,8,0,1
32,1934,WRIGTED001,10,4,1,25,0,1
32,1934,SARBPHI001,5,4,2,14,0,0
32,1934,ELLSSWE001,3,2,0,0,0,0
32,1933,MUSIJIM001,12,36,11,151,0,14
32,1933,BATTCLI001,12,21,5,65,0,3
32,1933,HOKUSTE001,12,18,8,105,0,0
32,1933,HORSROY001,8,8,3,50,0,2
32,1933,HOLMWAL002,6,5,2,35,0,2
32,1933,APSIMAR001,12,5,1,25,0,2
32,1933,LAPRBEN001,8,4,2,50,0,0
32,1933,WESTEDA002,3,4,1,33,1,1
32,1933,PINCERN001,12,2,0,0,0,0
32,1933,WELLRAB001,7,2,0,0,0,0
32,1933,CAMPBOB001,6,1,0,0,0,1
32,1932,HUGHHON001,10,57,11,134,1,9
32,1932,BATTCLI001,8,20,2,42,0,2
32,1932,RUSTREG001,5,5,2,25,0,1
