boxscoreid,season,Player,playerid,home,fid,kr,kryds,krtd,pr,pryds,prtd
201211041828,2012,Jerome Felton,FELTJER001,FALSE,18,1,16,0,,,
201211041828,2012,Percy Harvin,HARVPER001,FALSE,18,1,39,0,,,
201211041828,2012,Leon Washington,WASHLEO001,TRUE,28,1,19,0,2,21,0
201211042521,2012,Emmanuel Sanders,SANDEMM001,FALSE,25,,,,3,76,0
201211042521,2012,Chris Rainey,RAINCHR001,FALSE,25,5,173,0,,,
201211042521,2012,David Wilson,WILSDAV003,TRUE,21,4,100,0,,,
201211040902,2012,Dwayne Harris,HARRDWA001,FALSE,9,,,,1,37,0
201211040902,2012,Lance Dunbar,DUNBLAN001,FALSE,9,3,73,0,,,
201211040902,2012,Dominique Franks,FRANDOM001,TRUE,2,,,,2,6,0
201211040902,2012,Jacquizz Rodgers,RODGJAC001,TRUE,2,2,45,0,,,
201211052420,2012,Damaris Johnson,JOHNDAM001,FALSE,24,,,,1,20,0
201211052420,2012,Brandon Boykin,BOYKBRA001,FALSE,24,1,13,0,,,
201211052420,2012,Lance Moore,MOORLAN001,TRUE,20,,,,1,5,0
201211052420,2012,Travaris Cadet,CADETRA001,TRUE,20,3,80,0,,,
201211052420,2012,Pierre Thomas,THOMPIE001,TRUE,20,1,38,0,,,
201211081415,2012,T.Y. Hilton,HILTTYA001,FALSE,14,,,,1,12,0
201211081415,2012,Tom Zbikowski,ZBIKTOM001,FALSE,14,2,40,0,,,
201211081415,2012,Micheal Spurlock,SPURMIC001,TRUE,15,1,19,0,,,
201211110419,2012,Leodis McKelvin,MCKELEO001,FALSE,4,1,21,0,,,
201211110419,2012,Brad Smith,SMITBRA002,FALSE,4,1,13,0,,,
201211110419,2012,Julian Edelman,EDELJUL001,TRUE,19,1,32,0,2,10,0
201211110419,2012,Devin McCourty,MCCODEV001,TRUE,19,2,36,0,,,
201211111005,2012,Trindon Holliday,HOLLTRI001,FALSE,10,2,44,0,8,125,1
201211111005,2012,Captain Munnerlyn,MUNNCAP001,TRUE,5,,,,3,10,0
201211111005,2012,Armanti Edwards,EDWAARM001,TRUE,5,2,34,0,,,
201211112303,2012,Phillip Adams,ADAMPHI001,FALSE,23,,,,3,0,0
201211112303,2012,Coye Francies,FRANCOY001,FALSE,23,5,136,0,,,
201211112303,2012,Jacoby Jones,JONEJAC001,TRUE,3,1,105,1,3,36,0
201211112303,2012,Tandon Doss,DOSSTAN001,TRUE,3,,,,1,0,0
201211112303,2012,Anthony Allen,ALLEANT002,TRUE,3,1,18,0,,,
201211110220,2012,Dominique Franks,FRANDOM001,FALSE,2,,,,2,9,0
201211110220,2012,Harry Douglas,DOUGHAR001,FALSE,2,,,,1,0,0
201211110220,2012,Travaris Cadet,CADETRA001,TRUE,20,2,45,0,1,2,0
201211112630,2012,Eddie Royal,ROYAEDD001,FALSE,26,,,,1,11,0
201211112630,2012,Curtis Brinkley,BRINCUR001,FALSE,26,2,51,0,,,
201211112630,2012,Roscoe Parrish,PARRROS001,TRUE,30,,,,1,5,0
201211112630,2012,LeQuan Lewis,LEWILEQ001,TRUE,30,1,10,0,,,
201211112107,2012,Rueben Randle,RANDRUE001,FALSE,21,,,,2,28,0
201211112107,2012,David Wilson,WILSDAV003,FALSE,21,6,107,0,,,
201211112107,2012,Adam Jones,JONEADA001,TRUE,7,,,,2,77,0
201211112107,2012,Brandon Tate,TATEBRA001,TRUE,7,2,24,0,1,7,0
201211113117,2012,Darius Reynaud,REYNDAR001,FALSE,31,1,19,0,4,56,0
201211113117,2012,Marcus Thigpen,THIGMAR001,TRUE,17,3,75,0,2,16,0
201211111118,2012,Stefan Logan,LOGASTE001,FALSE,11,2,36,0,2,46,0
201211111118,2012,Alphonso Smith,SMITALP001,FALSE,11,,,,1,2,0
201211111118,2012,Marcus Sherels,SHERMAR001,TRUE,18,4,82,0,2,6,0
201211111118,2012,Christian Ballard,BALLCHR001,TRUE,18,1,8,0,,,
201211112228,2012,Jeremy Kerley,KERLJER001,FALSE,22,,,,2,6,0
201211112228,2012,Clyde Gates,GATECLY001,FALSE,22,3,81,0,,,
201211112228,2012,Leon Washington,WASHLEO001,TRUE,28,1,17,0,3,40,0
201211112927,2012,Danny Amendola,AMENDAN001,FALSE,29,1,4,0,3,14,0
201211112927,2012,Isaiah Pead,PEADISA001,FALSE,29,4,80,0,,,
201211112927,2012,Ted Ginn,GINNTED001,TRUE,27,5,118,0,2,23,0
201211110924,2012,Dwayne Harris,HARRDWA001,FALSE,9,,,,4,97,1
201211110924,2012,Lance Dunbar,DUNBLAN001,FALSE,9,1,17,0,,,
201211110924,2012,Damaris Johnson,JOHNDAM001,TRUE,24,,,,1,4,0
201211110924,2012,Brandon Boykin,BOYKBRA001,TRUE,24,4,94,0,,,
201211110924,2012,Stanley Havili,HAVISTA001,TRUE,24,1,0,0,,,
201211111306,2012,Keshawn Martin,MARTKES001,FALSE,13,3,66,0,,,
201211111306,2012,Devin Hester,HESTDEV001,TRUE,6,2,38,0,3,31,0
201211111306,2012,Kyle Adams,ADAMKYL001,TRUE,6,1,15,0,,,
201211121625,2012,Javier Arenas,ARENJAV001,FALSE,16,,,,3,17,0
201211121625,2012,Devon Wylie,WYLIDEV001,FALSE,16,3,68,0,,,
201211121625,2012,Shaun Draughn,DRAUSHA001,FALSE,16,2,34,0,,,
201211121625,2012,David Gilreath,GILRDAV001,TRUE,25,,,,2,8,0
201211121625,2012,Chris Rainey,RAINCHR001,TRUE,25,1,23,0,1,-4,0
201211151704,2012,Marcus Thigpen,THIGMAR001,FALSE,17,5,181,1,2,31,0
201211151704,2012,Davone Bess,BESSDAV001,FALSE,17,,,,1,0,0
201211151704,2012,Leodis McKelvin,MCKELEO001,TRUE,4,3,75,0,3,98,1
201211182229,2012,Kyle Wilson,WILSKYL001,FALSE,22,,,,3,29,0
201211182229,2012,Joe McKnight,MCKNJOE001,FALSE,22,1,42,0,,,
201211182229,2012,Chris Givens,GIVECHR002,TRUE,29,5,127,0,,,
201211181211,2012,Randall Cobb,COBBRAN001,FALSE,12,4,71,0,,,
201211181211,2012,Stefan Logan,LOGASTE001,TRUE,11,2,45,0,1,0,0
201211181211,2012,Tony Scheffler,SCHETON001,TRUE,11,1,7,0,,,
201211181211,2012,Mike Thomas,THOMMIK003,TRUE,11,1,12,0,,,
201211181513,2012,Aaron Ross,ROSSAAR001,FALSE,15,,,,2,11,0
201211181513,2012,Rashad Jennings,JENNRAS001,FALSE,15,6,149,0,,,
201211181513,2012,Keshawn Martin,MARTKES001,TRUE,13,5,162,0,2,76,0
201211180102,2012,Patrick Peterson,PETEPAT001,FALSE,1,,,,1,7,0
201211180102,2012,Andre Roberts,ROBEAND001,FALSE,1,,,,1,10,0
201211180102,2012,William Powell,POWEWIL001,FALSE,1,4,125,0,,,
201211180102,2012,Dominique Franks,FRANDOM001,TRUE,2,,,,4,44,0
201211180102,2012,Jacquizz Rodgers,RODGJAC001,TRUE,2,2,53,0,,,
201211182432,2012,Damaris Johnson,JOHNDAM001,FALSE,24,,,,3,28,0
201211182432,2012,Bryce Brown,BROWBRY002,FALSE,24,3,66,0,,,
201211182432,2012,Riley Cooper,COOPRIL001,FALSE,24,1,14,0,,,
201211182432,2012,Brandon Banks,BANKBRA001,TRUE,32,,,,3,32,0
201211180716,2012,Brandon Tate,TATEBRA001,FALSE,7,1,26,0,3,13,0
201211180716,2012,Adam Jones,JONEADA001,FALSE,7,,,,1,11,0
201211180716,2012,Javier Arenas,ARENJAV001,TRUE,16,,,,3,30,0
201211180716,2012,Shaun Draughn,DRAUSHA001,TRUE,16,3,69,0,,,
201211183005,2012,Roscoe Parrish,PARRROS001,FALSE,30,,,,2,15,0
201211183005,2012,LeQuan Lewis,LEWILEQ001,FALSE,30,1,33,0,,,
201211183005,2012,Joe Adams,ADAMJOE001,TRUE,5,,,,2,27,0
201211183005,2012,Captain Munnerlyn,MUNNCAP001,TRUE,5,,,,1,14,0
201211183005,2012,Armanti Edwards,EDWAARM001,TRUE,5,2,50,0,,,
201211183005,2012,Sione Fua,FUAASIO001,TRUE,5,1,9,0,,,
201211180809,2012,Josh Cribbs,CRIBJOS001,FALSE,8,3,51,0,2,41,0
201211180809,2012,Eric Hagg,HAGGERI001,FALSE,8,1,3,0,,,
201211180809,2012,James-Michael Johnson,JOHNJAM003,FALSE,8,1,0,0,,,
201211180809,2012,Dwayne Harris,HARRDWA001,TRUE,9,,,,2,27,0
201211182023,2012,Travaris Cadet,CADETRA001,FALSE,20,3,123,0,,,
201211182023,2012,Phillip Adams,ADAMPHI001,TRUE,23,,,,1,0,0
201211182023,2012,Coye Francies,FRANCOY001,TRUE,23,3,78,0,,,
201211182023,2012,Jeremy Stewart,STEWJER001,TRUE,23,2,27,0,,,
201211182023,2012,Taiwan Jones,JONETAI001,TRUE,23,1,16,0,,,
201211182610,2012,Antoine Cason,CASOANT001,FALSE,26,1,16,0,1,9,0
201211182610,2012,Eddie Royal,ROYAEDD001,FALSE,26,,,,1,1,0
201211182610,2012,Trindon Holliday,HOLLTRI001,TRUE,10,1,18,0,3,22,0
201211181419,2012,T.Y. Hilton,HILTTYA001,FALSE,14,5,73,0,1,7,0
201211181419,2012,Tom Zbikowski,ZBIKTOM001,FALSE,14,2,31,0,,,
201211181419,2012,Julian Edelman,EDELJUL001,TRUE,19,,,,2,117,1
201211181419,2012,Devin McCourty,MCCODEV001,TRUE,19,4,94,0,,,
201211180325,2012,Jacoby Jones,JONEJAC001,FALSE,3,2,58,0,2,66,1
201211180325,2012,Tandon Doss,DOSSTAN001,FALSE,3,,,,1,8,0
201211180325,2012,Anthony Allen,ALLEANT002,FALSE,3,1,18,0,,,
201211180325,2012,Emmanuel Sanders,SANDEMM001,TRUE,25,,,,3,12,0
201211180325,2012,Chris Rainey,RAINCHR001,TRUE,25,2,36,0,,,
201211190627,2012,Devin Hester,HESTDEV001,FALSE,6,5,126,0,3,-1,0
201211190627,2012,Ted Ginn,GINNTED001,TRUE,27,3,63,0,4,19,0
201211221311,2012,Keshawn Martin,MARTKES001,FALSE,13,5,121,0,2,10,0
201211221311,2012,Stefan Logan,LOGASTE001,TRUE,11,3,71,0,4,32,0
201211223209,2012,Brandon Banks,BANKBRA001,FALSE,32,2,40,0,2,13,0
201211223209,2012,DeAngelo Hall,HALLDEA002,FALSE,32,1,43,0,,,
201211223209,2012,Dwayne Harris,HARRDWA001,TRUE,9,2,47,0,3,17,0
201211223209,2012,Lance Dunbar,DUNBLAN001,TRUE,9,2,29,0,,,
201211221922,2012,Julian Edelman,EDELJUL001,FALSE,19,1,0,0,2,32,0
201211221922,2012,Wes Welker,WELKWES001,FALSE,19,1,9,0,1,0,0
201211221922,2012,Devin McCourty,MCCODEV001,FALSE,19,2,29,0,,,
201211221922,2012,Kyle Wilson,WILSKYL001,TRUE,22,1,9,0,1,1,0
201211221922,2012,Joe McKnight,MCKNJOE001,TRUE,22,7,168,0,,,
201211251806,2012,Marcus Sherels,SHERMAR001,FALSE,18,1,38,0,1,0,0
201211251806,2012,Matt Asiata,ASIAMAT001,FALSE,18,1,15,0,,,
201211251806,2012,Josh Robinson,ROBIJOS001,FALSE,18,1,14,0,,,
201211251806,2012,Devin Hester,HESTDEV001,TRUE,6,,,,1,6,0
201211251806,2012,Eric Weems,WEEMERI001,TRUE,6,3,65,0,,,
201211252508,2012,Emmanuel Sanders,SANDEMM001,FALSE,25,,,,3,5,0
201211252508,2012,Chris Rainey,RAINCHR001,FALSE,25,4,75,0,,,
201211252508,2012,Josh Cribbs,CRIBJOS001,TRUE,8,,,,3,27,0
201211252508,2012,Travis Benjamin,BENJTRA001,TRUE,8,,,,1,16,0
201211252508,2012,Eric Hagg,HAGGERI001,TRUE,8,1,5,0,,,
201211252307,2012,Phillip Adams,ADAMPHI001,FALSE,23,,,,2,17,0
201211252307,2012,Coye Francies,FRANCOY001,FALSE,23,5,117,0,,,
201211252307,2012,Adam Jones,JONEADA001,TRUE,7,,,,3,21,0
201211252307,2012,Brandon Tate,TATEBRA001,TRUE,7,1,25,0,2,8,0
201211250230,2012,Dominique Franks,FRANDOM001,FALSE,2,,,,1,10,0
201211250230,2012,Jacquizz Rodgers,RODGJAC001,FALSE,2,2,73,0,,,
201211250230,2012,LeQuan Lewis,LEWILEQ001,TRUE,30,3,63,0,,,
201211253115,2012,Darius Reynaud,REYNDAR001,FALSE,31,4,88,0,1,0,0
201211253115,2012,Jason McCourty,MCCOJAS001,FALSE,31,1,14,0,,,
201211253115,2012,Damian Williams,WILLDAM001,FALSE,31,0,6,0,,,
201211253115,2012,Jordan Shipley,SHIPJOR001,TRUE,15,,,,1,5,0
201211253115,2012,Micheal Spurlock,SPURMIC001,TRUE,15,1,24,0,,,
201211252817,2012,Leon Washington,WASHLEO001,FALSE,28,2,122,1,2,30,0
201211251016,2012,Trindon Holliday,HOLLTRI001,FALSE,10,2,92,0,,,
201211251016,2012,Javier Arenas,ARENJAV001,TRUE,16,,,,2,29,0
201211251016,2012,Shaun Draughn,DRAUSHA001,TRUE,16,2,53,0,,,
201211251016,2012,Anthony Toribio,TORIANT001,TRUE,16,1,4,0,,,
201211250414,2012,Leodis McKelvin,MCKELEO001,FALSE,4,,,,2,24,0
201211250414,2012,Brad Smith,SMITBRA002,FALSE,4,1,32,0,,,
201211250414,2012,T.Y. Hilton,HILTTYA001,TRUE,14,,,,4,111,1
201211250414,2012,Joe Lefeged,LEFEJOE001,TRUE,14,4,68,0,,,
201211250326,2012,Jacoby Jones,JONEJAC001,FALSE,3,2,46,0,7,61,0
201211250326,2012,Tandon Doss,DOSSTAN001,FALSE,3,,,,1,5,0
201211250326,2012,Chris Carr,CARRCHR001,TRUE,26,1,25,0,2,11,0
201211252901,2012,Austin Pettis,PETTAUS001,FALSE,29,,,,4,18,0
201211252901,2012,Chris Givens,GIVECHR002,FALSE,29,1,31,0,,,
201211252901,2012,Patrick Peterson,PETEPAT001,TRUE,1,,,,4,59,0
201211252901,2012,William Powell,POWEWIL001,TRUE,1,3,68,0,,,
201211252720,2012,Ted Ginn,GINNTED001,FALSE,27,,,,2,13,0
201211252720,2012,Kyle Williams,WILLKYL003,FALSE,27,1,23,0,,,
201211252720,2012,Darren Sproles,SPRODAR001,TRUE,20,,,,1,3,0
201211252720,2012,Travaris Cadet,CADETRA001,TRUE,20,5,148,0,,,
201211251221,2012,Randall Cobb,COBBRAN001,FALSE,12,6,156,0,2,20,0
201211251221,2012,D.J. Williams,WILLDJA002,FALSE,12,1,12,0,,,
201211251221,2012,Rueben Randle,RANDRUE001,TRUE,21,,,,1,0,0
201211251221,2012,David Wilson,WILSDAV003,TRUE,21,3,72,0,,,
201211260524,2012,Armanti Edwards,EDWAARM001,FALSE,5,5,114,0,,,
201211260524,2012,Damaris Johnson,JOHNDAM001,TRUE,24,,,,2,32,0
201211260524,2012,Brandon Boykin,BOYKBRA001,TRUE,24,4,110,0,,,
201211292002,2012,Darren Sproles,SPRODAR001,FALSE,20,,,,4,62,0
201211292002,2012,Travaris Cadet,CADETRA001,FALSE,20,4,94,0,,,
201211292002,2012,Dominique Franks,FRANDOM001,TRUE,2,,,,1,13,0
201211292002,2012,Jacquizz Rodgers,RODGJAC001,TRUE,2,1,22,0,,,
201212022729,2012,Ted Ginn,GINNTED001,FALSE,27,,,,2,6,0
201212022729,2012,Austin Pettis,PETTAUS001,TRUE,29,1,13,0,4,36,0
201212022729,2012,Chris Givens,GIVECHR002,TRUE,29,1,22,0,,,
201212021812,2012,Marcus Sherels,SHERMAR001,FALSE,18,2,53,0,2,1,0
201212021812,2012,Randall Cobb,COBBRAN001,TRUE,12,3,68,0,3,11,0
201212021331,2012,Keshawn Martin,MARTKES001,FALSE,13,1,14,0,4,67,0
201212021331,2012,Darius Reynaud,REYNDAR001,TRUE,31,2,56,0,6,65,0
201212021917,2012,Julian Edelman,EDELJUL001,FALSE,19,,,,2,25,0
201212021917,2012,Devin McCourty,MCCODEV001,FALSE,19,1,29,0,,,
201212021917,2012,Marcus Thigpen,THIGMAR001,TRUE,17,1,17,0,2,7,0
201212021504,2012,Quan Cosby,COSBQUA001,FALSE,15,5,99,0,2,21,0
201212021504,2012,Justin Rogers,ROGEJUS002,TRUE,4,,,,2,0,0
201212021504,2012,Leodis McKelvin,MCKELEO001,TRUE,4,,,,1,12,0
201212021504,2012,Marcus Easley,EASLMAR001,TRUE,4,1,55,0,,,
201212021504,2012,Brad Smith,SMITBRA002,TRUE,4,1,38,0,,,
201212022806,2012,Leon Washington,WASHLEO001,FALSE,28,,,,2,1,0
201212022806,2012,Eric Weems,WEEMERI001,TRUE,6,3,65,0,1,0,0
201212022806,2012,Earl Bennett,BENNEAR001,TRUE,6,1,6,0,,,
201212020516,2012,Joe Adams,ADAMJOE001,FALSE,5,,,,1,12,0
201212020516,2012,Armanti Edwards,EDWAARM001,FALSE,5,2,41,0,,,
201212020516,2012,Dexter McCluster,MCCLDEX002,TRUE,16,,,,1,6,0
201212020516,2012,Shaun Draughn,DRAUSHA001,TRUE,16,1,31,0,,,
201212021411,2012,T.Y. Hilton,HILTTYA001,FALSE,14,,,,2,6,0
201212021411,2012,Stefan Logan,LOGASTE001,TRUE,11,2,43,0,4,39,0
201212020122,2012,Patrick Peterson,PETEPAT001,FALSE,1,,,,1,9,0
201212020122,2012,William Powell,POWEWIL001,FALSE,1,2,39,0,,,
201212020122,2012,Jeremy Kerley,KERLJER001,TRUE,22,,,,2,17,0
201212020122,2012,Antonio Cromartie,CROMANT001,TRUE,22,1,22,0,,,
201212020122,2012,Joe McKnight,MCKNJOE001,TRUE,22,1,27,0,,,
201212023010,2012,Roscoe Parrish,PARRROS001,FALSE,30,,,,1,15,0
201212023010,2012,Trindon Holliday,HOLLTRI001,TRUE,10,1,26,0,4,95,0
201212022503,2012,Antonio Brown,BROWANT003,FALSE,25,,,,5,9,0
201212022503,2012,Chris Rainey,RAINCHR001,FALSE,25,2,61,0,,,
201212022503,2012,Jacoby Jones,JONEJAC001,TRUE,3,3,74,0,,,
201212020823,2012,Josh Cribbs,CRIBJOS001,FALSE,8,1,18,0,2,16,0
201212020823,2012,Coye Francies,FRANCOY001,TRUE,23,4,85,0,,,
201212020823,2012,Jeremy Stewart,STEWJER001,TRUE,23,1,16,0,,,
201212020726,2012,Adam Jones,JONEADA001,FALSE,7,,,,2,39,0
201212020726,2012,Brandon Tate,TATEBRA001,FALSE,7,3,56,0,1,16,0
201212020726,2012,Chris Carr,CARRCHR001,TRUE,26,3,66,0,,,
201212022409,2012,Damaris Johnson,JOHNDAM001,FALSE,24,,,,2,104,1
201212022409,2012,Brandon Boykin,BOYKBRA001,FALSE,24,3,65,0,,,
201212022409,2012,Dwayne Harris,HARRDWA001,TRUE,9,1,22,0,,,
201212032132,2012,Rueben Randle,RANDRUE001,FALSE,21,,,,2,11,0
201212032132,2012,David Wilson,WILSDAV003,FALSE,21,4,83,0,,,
201212032132,2012,Brandon Banks,BANKBRA001,TRUE,32,1,20,0,3,21,0
201212032132,2012,Niles Paul,PAULNIL001,TRUE,32,1,39,0,,,
201212061023,2012,Trindon Holliday,HOLLTRI001,FALSE,10,1,33,0,1,0,0
201212061023,2012,Denarius Moore,MOORDEN001,TRUE,23,,,,1,8,0
201212061023,2012,Mike Goodson,GOODMIK001,TRUE,23,2,34,0,,,
201212092904,2012,Austin Pettis,PETTAUS001,FALSE,29,,,,2,23,0
201212092904,2012,Chris Givens,GIVECHR002,FALSE,29,4,88,0,,,
201212092904,2012,Leodis McKelvin,MCKELEO001,TRUE,4,2,57,0,4,44,0
201212092904,2012,Brad Smith,SMITBRA002,TRUE,4,1,22,0,,,
201212092215,2012,Jeremy Kerley,KERLJER001,FALSE,22,,,,2,18,0
201212092215,2012,Quan Cosby,COSBQUA001,TRUE,15,,,,3,25,0
201212092215,2012,Jordan Todman,TODMJOR001,TRUE,15,4,78,0,,,
201212093114,2012,Darius Reynaud,REYNDAR001,FALSE,31,,,,1,14,0
201212093114,2012,T.Y. Hilton,HILTTYA001,TRUE,14,,,,2,24,0
201212092625,2012,Micheal Spurlock,SPURMIC001,FALSE,26,2,25,0,3,35,0
201212092625,2012,Melvin Ingram,INGRMEL001,FALSE,26,1,-1,0,,,
201212092625,2012,Antonio Brown,BROWANT003,TRUE,25,,,,1,0,0
201212092625,2012,Chris Rainey,RAINCHR001,TRUE,25,5,113,0,,,
201212091608,2012,Javier Arenas,ARENJAV001,FALSE,16,,,,3,5,0
201212091608,2012,Josh Bellamy,BELLJOS001,FALSE,16,2,31,0,,,
201212091608,2012,Shaun Draughn,DRAUSHA001,FALSE,16,1,20,0,,,
201212091608,2012,Josh Cribbs,CRIBJOS001,TRUE,8,1,15,0,3,51,0
201212091608,2012,Travis Benjamin,BENJTRA001,TRUE,8,,,,1,93,1
201212092430,2012,Damaris Johnson,JOHNDAM001,FALSE,24,,,,5,35,0
201212092430,2012,Brandon Boykin,BOYKBRA001,FALSE,24,2,55,0,,,
201212092430,2012,Dion Lewis,LEWIDIO001,FALSE,24,1,33,0,,,
201212092430,2012,Roscoe Parrish,PARRROS001,TRUE,30,,,,4,63,0
201212092430,2012,Tiquan Underwood,UNDETIQ001,TRUE,30,2,47,0,,,
201212090907,2012,Dwayne Harris,HARRDWA001,FALSE,9,1,14,0,2,4,0
201212090907,2012,Adam Jones,JONEADA001,TRUE,7,,,,1,-3,0
201212090907,2012,Brandon Tate,TATEBRA001,TRUE,7,2,55,0,,,
201212090907,2012,Orson Charles,CHARORS001,TRUE,7,1,10,0,,,
201212090332,2012,Jacoby Jones,JONEJAC001,FALSE,3,5,145,0,3,25,0
201212090332,2012,Richard Crawford,CRAWRIC001,TRUE,32,,,,3,100,0
201212090332,2012,Niles Paul,PAULNIL001,TRUE,32,2,37,0,,,
201212090205,2012,Jacquizz Rodgers,RODGJAC001,FALSE,2,2,42,0,,,
201212090205,2012,Jason Snelling,SNELJAS001,FALSE,2,1,7,0,,,
201212090205,2012,Armond Smith,SMITARM001,TRUE,5,3,54,0,,,
201212090618,2012,Devin Hester,HESTDEV001,FALSE,6,,,,5,58,0
201212090618,2012,Eric Weems,WEEMERI001,FALSE,6,4,59,0,,,
201212090618,2012,A.J. Jefferson,JEFFAJA001,TRUE,18,1,20,0,,,
201212090618,2012,Kyle Rudolph,RUDOKYL001,TRUE,18,1,1,0,,,
201212091727,2012,Marcus Thigpen,THIGMAR001,FALSE,17,4,129,0,2,10,0
201212091727,2012,Jorvorskie Lane,LANEJOR001,FALSE,17,1,24,0,,,
201212091727,2012,Ted Ginn,GINNTED001,TRUE,27,,,,1,12,0
201212091727,2012,LaMichael James,JAMELAM001,TRUE,27,3,79,0,,,
201212090128,2012,Patrick Peterson,PETEPAT001,FALSE,1,,,,2,11,0
201212090128,2012,LaRod Stephens-Howling,STEPLAR002,FALSE,1,6,138,0,,,
201212090128,2012,William Powell,POWEWIL001,FALSE,1,3,62,0,,,
201212090128,2012,Leon Washington,WASHLEO001,TRUE,28,1,18,0,5,39,0
201212092021,2012,Darren Sproles,SPRODAR001,FALSE,20,,,,2,5,0
201212092021,2012,Travaris Cadet,CADETRA001,FALSE,20,6,123,0,,,
201212092021,2012,Pierre Thomas,THOMPIE001,FALSE,20,2,26,0,,,
201212092021,2012,Domenik Hixon,HIXODOM001,TRUE,21,,,,2,19,0
201212092021,2012,David Wilson,WILSDAV003,TRUE,21,4,227,1,,,
201212092021,2012,Jim Cordle,CORDJIM001,TRUE,21,1,0,0,,,
201212092021,2012,Jerrel Jernigan,JERNJER001,TRUE,21,1,60,0,,,
201212091112,2012,Stefan Logan,LOGASTE001,FALSE,11,3,71,0,,,
201212091112,2012,Riley Reiff,REIFRIL001,FALSE,11,1,10,0,,,
201212091112,2012,Randall Cobb,COBBRAN001,TRUE,12,3,76,0,1,13,0
201212091112,2012,D.J. Williams,WILLDJA002,TRUE,12,1,12,0,,,
201212101319,2012,Keshawn Martin,MARTKES001,FALSE,13,2,39,0,2,1,0
201212101319,2012,Wes Welker,WELKWES001,TRUE,19,1,7,0,4,50,0
201212130724,2012,Brandon Tate,TATEBRA001,FALSE,7,3,62,0,2,17,0
201212130724,2012,Adam Jones,JONEADA001,FALSE,7,,,,2,25,0
201212130724,2012,Orson Charles,CHARORS001,FALSE,7,1,7,0,,,
201212130724,2012,Damaris Johnson,JOHNDAM001,TRUE,24,,,,1,6,0
201212130724,2012,Brandon Boykin,BOYKBRA001,TRUE,24,6,130,0,,,
201212130724,2012,Cedric Thornton,THORCED001,TRUE,24,1,0,0,,,
201212161829,2012,Marcus Sherels,SHERMAR001,FALSE,18,1,24,0,1,15,0
201212161829,2012,Danny Amendola,AMENDAN001,TRUE,29,,,,3,13,0
201212161829,2012,Chris Givens,GIVECHR002,TRUE,29,2,29,0,,,
201212161829,2012,Janoris Jenkins,JENKJAN001,TRUE,29,,,,0,3,0
201212161003,2012,Trindon Holliday,HOLLTRI001,FALSE,10,1,20,0,5,33,0
201212161003,2012,Jacoby Jones,JONEJAC001,TRUE,3,4,112,0,4,12,0
201212161003,2012,Tandon Doss,DOSSTAN001,TRUE,3,,,,1,40,0
201212161003,2012,Anthony Allen,ALLEANT002,TRUE,3,1,20,0,,,
201212161003,2012,Gino Gradkowski,GRADGIN001,TRUE,3,1,12,0,,,
201212161413,2012,T.Y. Hilton,HILTTYA001,FALSE,14,,,,2,18,0
201212161413,2012,Deji Karim,KARIDEJ001,FALSE,14,4,111,0,,,
201212161413,2012,Keshawn Martin,MARTKES001,TRUE,13,1,18,0,2,12,0
201212163208,2012,Richard Crawford,CRAWRIC001,FALSE,32,,,,2,18,0
201212163208,2012,Evan Royster,ROYSEVA001,FALSE,32,1,22,0,,,
201212163208,2012,Josh Cribbs,CRIBJOS001,TRUE,8,7,191,0,2,15,0
201212162102,2012,David Wilson,WILSDAV003,FALSE,21,3,66,0,,,
201212162102,2012,Dominique Franks,FRANDOM001,TRUE,2,,,,2,10,0
201212161206,2012,Randall Cobb,COBBRAN001,FALSE,12,2,37,0,3,-2,0
201212161206,2012,Devin Hester,HESTDEV001,TRUE,6,2,63,0,3,42,0
201212161517,2012,Jordan Shipley,SHIPJOR001,FALSE,15,,,,1,9,0
201212161517,2012,Richard Murphy,MURPRIC001,FALSE,15,1,24,0,,,
201212161517,2012,Marcus Thigpen,THIGMAR001,TRUE,17,2,38,0,,,
201212163020,2012,Roscoe Parrish,PARRROS001,FALSE,30,3,63,0,1,39,0
201212163020,2012,Danny Ware,WAREDAN001,FALSE,30,1,7,0,,,
201212163020,2012,Darren Sproles,SPRODAR001,TRUE,20,,,,3,38,0
201212163020,2012,Travaris Cadet,CADETRA001,TRUE,20,1,30,0,,,
201212160526,2012,Joe Adams,ADAMJOE001,FALSE,5,,,,2,32,0
201212160526,2012,Armond Smith,SMITARM001,FALSE,5,1,26,0,,,
201212160526,2012,Mike Tolbert,TOLBMIK001,FALSE,5,1,26,0,,,
201212160526,2012,Micheal Spurlock,SPURMIC001,TRUE,26,2,49,0,1,23,0
201212162804,2012,Leon Washington,WASHLEO001,FALSE,28,3,66,0,3,20,0
201212162804,2012,Brad Smith,SMITBRA002,TRUE,4,3,91,0,,,
201212162804,2012,Marcus Easley,EASLMAR001,TRUE,4,1,20,0,,,
201212162804,2012,Justin Rogers,ROGEJUS002,TRUE,4,1,28,0,,,
201212161101,2012,Stefan Logan,LOGASTE001,FALSE,11,2,49,0,2,0,0
201212161101,2012,Patrick Peterson,PETEPAT001,TRUE,1,,,,5,54,0
201212161101,2012,Andre Roberts,ROBEAND001,TRUE,1,,,,1,0,0
201212161101,2012,LaRod Stephens-Howling,STEPLAR002,TRUE,1,2,53,0,,,
201212161623,2012,Javier Arenas,ARENJAV001,FALSE,16,,,,2,11,0
